ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,MEDIAN_INC,UNITS_INC_0_5K_PCT,UNITS_INC_5K_10K_PCT,UNITS_INC_10K_15K_PCT,UNITS_INC_15_20K_PCT,UNITS_INC_GRT_20K_PCT
12101,AL,ARLINGTON PARK,MADISON,0,0,0,0,0,0,0
35080,AL,ARTESIAN SPRINGS APARTMENTS,BRIGHTON,100,16311.5,0,-4,-4,-4,-4
5512,AL,ASHBROOK,ALBERTVILLE,98.6,16605,-4,22.5,-4,-4,38
33722,AL,ASHLEY MANOR II,MOODY,100,18014.5,0,-4,30.4,-4,41.1
6289,AL,ASHLEY VILLAS FORMERLY MARTIN LUTHER KING VILLAS,MONTGOMERY,100,23639,0,-4,-4,-4,57.5
28653,AL,ASHTON WAY APARTMENTS,OPELIKA,100,16326,0,-4,31.4,31.4,-4
6291,AL,ATHENS MANOR,ATHENS,100,12252,0,-4,-4,-4,0
4521,AL,ATHENS SQUARE,ATHENS,100,23720,-4,-4,-4,-4,69.2
1876,AL,AUSTIN SPRINGS APARTMENTS FORMERLY SANDY SPRINGS,SCOTTSBORO,100,14393.5,-4,23.2,26.8,-4,30.4
10994,AL,AUTUMN CHASE APARTMENTS,MOBILE,100,16752,-4,-4,23.3,19.2,37.5
23455,AL,AUTUMN RIDGE APARTMENTS,TROY,100,16428,-4,-4,-4,31,26.2
33092,AL,AUTUMNWOOD APARTMENTS,HANCEVILLE,100,14504,-4,-4,35.3,35.3,-4
35076,AL,AVALON PLAZA F/K/A FAMILY PLACE APARTMENTS,MOBILE,0,0,0,0,0,0,0
4567,AL,AVON SQUARE,OZARK,100,23591,0,-4,-4,-4,69.1
32811,AL,AVONDALE GARDENS,BIRMINGHAM,100,14611.5,-4,29.7,26.6,-4,31.3
16936,AL,AZALEA POINTE APARTMENTS FKA VILLAGE GREEN APTS,MOBILE,96.2,10048,33.5,16.5,13.5,13,23.5
21673,AL,BANKHEAD COURT APARTMENTS,WINFIELD,100,17420,0,-4,-4,-4,42.5
6518,AL,BANKHEAD TOWERS,BIRMINGHAM,100,9498,-4,61,25.5,7.6,-4
21676,AL,BARRINGTON PARC APARTMENTS,MOODY,100,16365,16.7,16.7,13.5,12.5,40.6
6285,AL,BAYOU BEND,BAYOU LA BATRE,100,20296,-4,-4,-4,24.1,50
6340,AL,BAYOU VILLAGE,BAYOU LA BATRE,100,9492,22.8,36.7,24.1,-4,-4
17516,AL,BAYTOWN SENIOR VILLAGE,SEMMES,100,19293.5,0,-4,-4,43.8,45.8
29439,AL,BAYVIEW ESTATES,ORANGE BEACH,100,17574,0,-4,-4,-4,46.7
33712,AL,BEAVER COVE,SCOTTSBORO,100,15760,0,-4,35.4,39.6,-4
33086,AL,BEDELL VILLAGE,AUBURN,100,23305.5,0,-4,-4,25,60.9
20528,AL,BEDFORD PINES,BUTLER,100,9936.5,-4,31,26.2,-4,-4
15632,AL,BELLE ISLE APARTMENTS,ROBERTSDALE,100,18311.5,0,0,-4,60.7,-4
35128,AL,BELLE VUE SQUARE,MILLBROOK,100,22851,-4,-4,-4,-4,73.2
22194,AL,BELLEMEADE APARTMENTS,MARION,100,10055,-4,-4,-4,-4,-4
33716,AL,BENNETT POINTE,THEODORE,100,27010.5,-4,-4,-4,-4,75
40540,AL,BERKSHIRE APARTMENTS,MOBILE,99,9252,32,27,-4,-4,23
38669,AL,BESSEMER PLACE APARTMENTS F/K/A FLINT HILL POINTE,BESSEMER,0,0,0,0,0,0,0
11052,AL,BEVERLYE CROSSING APARTMENTS II,DOTHAN,98.4,18720,0,-4,25.4,-4,44.4
24721,AL,BEVERLYE CROSSINGS,DOTHAN,99,20016,-4,-4,15.5,23.3,50.5
1296,AL,BILTMORE PLACE,DOTHAN,100,21650,0,0,-4,-4,56.9
29438,AL,BLACKWOOD ESTATES,LOXLEY,100,24024,0,-4,-4,-4,80
6339,AL,BLOUNTSVILLE MANOR,BLOUNTSVILLE,100,9444,0,66.7,-4,0,-4
11004,AL,BLOUNTSVILLE PARK APARTMENTS,BLOUNTSVILLE,100,24542,0,-4,-4,-4,78.3
13770,AL,BONAIRE VILLAS,PINE HILL,100,9499,0,66.7,-4,0,-4
6338,AL,BRADBERRY POINTE,ALEXANDER CITY,100,15579,0,-4,33.9,46.4,-4
38668,AL,BRADLEY PARK APARTMENTS,ATTALLA,100,9252,42.5,27.5,-4,-4,-4
9572,AL,BRANTWOOD LANE APARTMENTS,CENTREVILLE,100,8318.5,33.3,36.1,-4,-4,-4
22199,AL,BRENTWOOD LANDING APARTMENTS,PRATTVILLE,100,23527,-4,-4,-4,16.5,62
4565,AL,BRENTWOOD LANDING II APARTMENTS,PRATTVILLE,100,22639.5,-4,-4,-4,12.5,59.4
20475,AL,BRENTWOOD PARK,TALLADEGA,98,6432,40.8,30.6,-4,-4,-4
21827,AL,BREWINGTON POINTE APARTMENTS FKA BREWINGTON PLACE,BREWTON,97.9,17868,0,-4,-4,-4,40.4
1870,AL,BRIARWOOD ESTATES,ROBERTSDALE,97.5,21840,0,-4,-4,-4,66.7
17460,AL,BRISTOL DOWNS APARTMENTS FKA FIELDCREST,MONTGOMERY,99.6,18343,9,20.2,12.4,13.3,45.1
1864,AL,BROOK HAVEN APARTMENTS,HUNTSVILLE,100,14400,20.6,-4,-4,19,28.6
20517,AL,BROOKEVILLE APARTMENTS,GADSDEN,100,19748.5,0,-4,-4,22.9,47.9
29446,AL,BROOKSHIRE MANOR APARTMENTS,THOMASVILLE,100,9492,-4,64.4,-4,-4,0
29440,AL,BROOKSIDE APARTMENTS,WADLEY,100,9992,-4,-4,-4,-4,-4
33249,AL,BROOKSTONE VILLAGE APARTMENTS,JACKSONVILLE,100,15647.5,0,-4,30.4,34.8,-4
18708,AL,BROOKVIEW APARTMENTS,MONTGOMERY,100,17280,-4,-4,21.5,21.5,38.5
33246,AL,BROOKWOOD APARTMENTS,FOLEY,92.1,18200,0,-4,-4,-4,37.1
32,AL,BUTLER COVE,BUTLER,100,25740,0,-4,-4,-4,66.7
18752,AL,CADENCE POINT (FKA THE BOULEVARD),ENTERPRISE,100,21350.5,0,-4,-4,-4,60.7
6288,AL,CAHABA GLADES APARTMENTS FKA CAHABA TRACE APTS,CENTREVILLE,100,10890,-4,31.5,-4,-4,22.2
31987,AL,CAMBRIDGE APARTMENTS,CENTRE,100,19804,0,-4,-4,27.5,50
27458,AL,CAMELLIA PLACE,MONROEVILLE,95.8,17338.5,-4,-4,-4,26.1,34.8
20474,AL,CAMELLIA VILLAGE F/K/A SASSER HAVEN,BRANTLEY,100,9852,0,-4,-4,-4,0
33719,AL,CANAAN ESTATES II,TALLADEGA,100,16252,0,-4,-4,-4,-4
30175,AL,CANDICE COVE,SEMMES,100,21758.5,0,-4,-4,22.2,62.5
18758,AL,CANDLEWICK SENIOR VILLAGE,MONROEVILLE,98.4,9920,0,50.8,41.3,-4,-4
33245,AL,CANDLEWOOD APARTMENTS,HURTSBORO,82.6,9492,-4,-4,-4,-4,-4
36794,AL,CANEBRAKE APARTMENTS,UNIONTOWN,100,14047.5,-4,-4,30.6,-4,-4
33247,AL,CANTERBURY APARTMENTS,GREENSBORO,95.7,9493,0,64.4,31.1,-4,-4
35082,AL,CANYON VIEW APARTMENTS,PISGAH,100,11012,-4,-4,-4,0,-4
5564,AL,CARDINAL APARTMENTS,ADDISON,100,9636,-4,-4,-4,-4,-4
33087,AL,CARRIAGE HILLS APARTMENTS,GREENSBORO,100,10492,0,45.7,26.1,-4,-4
12102,AL,CARROLLTON MANOR APARTMENTS,CARROLLTON,79.2,10092,-4,39.5,-4,-4,-4
17464,AL,CARSON LANDING APARTMENTS,CENTER POINT,100,13000,-4,26.8,26.8,-4,32.4
12097,AL,CASTLEWOOD APARTMENTS,HUNTSVILLE,98.3,12006,-4,29.3,22.4,-4,20.7
31993,AL,CEDAR FOREST APARTMENTS,BREWTON,100,11334,-4,33.3,33.3,-4,-4
6293,AL,CEDAR GROVE APARTMENTS,SELMA,100,18150.5,0,26.9,-4,-4,38.5
33764,AL,CEDAR KEY APARTMENTS,CEDAR BLUFF,100,9808,-4,45.8,-4,-4,-4
51,AL,CEDAR TERRACE APARTMENTS,SELMA,100,13272,0,-4,35.4,35.4,-4
16983,AL,CEDAR VILLAGE APARTMENTS,ROGERSVILLE,100,20486.5,0,-4,-4,-4,53.6
35130,AL,CEDARHAVEN,CEDAR BLUFF,100,10788,0,-4,-4,-4,0
13764,AL,CHALKVILLE MANOR APARTMENTS,BIRMINGHAM,98,12618,-4,24,-4,-4,32
6342,AL,CHANCERY SQUARE,EIGHT MILE,100,15035,-4,19.6,28.6,-4,39.3
12095,AL,CHARLES PLACE,RUSSELLVILLE,100,18226.5,-4,-4,-4,27.1,39.6
5566,AL,CHARLESTON SQUARE APARTMENTS FORMERLY DEER RUN,TROY,100,20229.5,0,-4,-4,29.5,52.3
12098,AL,CHASE PARK APARTMENTS,MONTGOMERY,96.6,16715,-4,29.4,-4,15.3,41.2
50,AL,CHASTAIN MANOR,TUSCALOOSA,100,14556,0,26.8,25,21.4,26.8
40545,AL,CHEROKEE APARTMENTS,AKRON,100,16764.5,0,-4,-4,-4,-4
35086,AL,CHEROKEE ESTATES,CENTRE,100,14290,-4,-4,-4,-4,-4
5560,AL,CHERRY RIDGE INDEPENDENT LIVING APTS.,BIRMINGHAM,100,18522,0,-4,-4,32.7,36.4
40549,AL,CHERRY RIDGE VILLAGE APARTMENTS,BIRMINGHAM,100,19490.5,0,-4,-4,28.6,42.9
31995,AL,CHESTNUT GLEN,HUNTSVILLE,100,24797.5,-4,-4,-4,-4,67.5
5562,AL,CHESTNUT HILL ESTATES,ALTOONA,100,10100,0,50,-4,-4,-4
32810,AL,CHESTNUT TRACE,TUSCALOOSA,100,23175,-4,-4,13.5,13.5,62.5
18706,AL,CHESTNUT TRACE II,UNINCORPORATED TUSCALOOSA COUNTY,100,22187,-4,-4,11.2,16.4,61.2
18712,AL,CHICKASAW II APARTMENTS,LINDEN,100,9369.5,0,-4,-4,-4,0
38665,AL,CITY COURT II APARTMENTS,TALLADEGA,100,5600,44.4,30.6,-4,-4,-4
13767,AL,CITYCENTER PLACE,BIRMINGHAM,100,16608,-4,-4,19.6,35.7,26.8
29445,AL,CLANTON VILLAS,CLANTON,100,12125,-4,33.3,33.3,-4,-4
9574,AL,CLARION COVE,PELL CITY,100,26021,0,0,-4,-4,81.4
28658,AL,CLARKSTON SQUARE,HUNTSVILLE,100,22358,0,0,-4,-4,62.5
23554,AL,CLEAR SPRING APARTMENTS,COLUMBIANA,100,24024,0,-4,-4,-4,66.7
30226,AL,CLIO MANOR,CLIO,100,11350.5,0,-4,-4,-4,-4
22195,AL,COBBLESTONE COVE APARTMENTS,MONTEVALLO,100,20655,0,-4,-4,24.3,55.7
17461,AL,COBBLESTONE CREEK,MONTEVALLO,100,17478,0,-4,29.1,-4,34.5
33773,AL,COBBLESTONE VILLAGE APARTMENTS,CLANTON,100,19418,0,-4,-4,44.6,37.5
10264,AL,COLLEGE MANOR APARTMENTS,GADSDEN,95.5,8118,47.6,17.5,-4,-4,-4
40538,AL,COLLIER COVE,HARTSELLE,100,23529.5,0,0,-4,-4,72.5
10418,AL,COLUMBIA-HALL APARTMENTS,COLUMBIA,100,10821.5,-4,-4,-4,-4,-4
30227,AL,COLUMBUS SQUARE I,MONTGOMERY,100,21687.5,-4,-4,-4,15.3,59.7
30224,AL,COLUMBUS SQUARE II,MONTGOMERY,100,22295.5,0,-4,-4,20.6,60.3
28650,AL,COMMERCE STREET MANOR APARTMENTS,GREENVILLE,96.4,11483.5,-4,27.8,44.4,-4,-4
9419,AL,COMMUNITY VILLAGE I,MONTGOMERY,100,28501,0,-4,-4,-4,81.7
21674,AL,COOSA BEND APARTMENTS,GADSDEN,100,9156.5,36,30,-4,-4,-4
17559,AL,COOSA VILLAGE APARTMENTS,SYLACAUGA,100,16649,0,0,-4,55.4,-4
27460,AL,CORNERSTONE PLACE,ALEXANDER CITY,100,15975,0,-4,37.5,-4,29.2
17558,AL,COTTAGE HILL PLACE,MOBILE,100,14545,27.5,-4,-4,22.5,25
1873,AL,COTTAGE HILL POINTE APARTMENTS,MOBILE,100,23954,-4,-4,9,11,72.3
9418,AL,COTTAGE PARK APARTMENTS,BAY MINETTE,100,24000,-4,-4,-4,17.6,65.9
29443,AL,COTTON RUN APARTMENTS,PHENIX CITY,100,18552,-4,-4,17.7,21.9,46.9
29436,AL,COTTONWOOD APARTMENTS,ATHENS,97.9,27583,-4,-4,-4,-4,59.6
11054,AL,COTTONWOOD ESTATES,JACKSON,100,19168,0,-4,-4,33.3,39.6
10997,AL,COTTONWOOD SENIOR APARTMENTS,MOBILE,100,17565.5,-4,-4,22.5,26.7,36.7
10261,AL,COUNTRY CLUB COTTAGES,THOMASVILLE,96.9,17428,0,-4,-4,-4,35.5
5611,AL,COUNTRY VILLAGE,GREENVILLE,100,14624,0,-4,39.5,39.5,-4
21679,AL,COUNTRYSIDE VILLAS,HEADLAND,100,20171,-4,-4,-4,-4,54.2
17513,AL,COUNTRYWOOD I & II APARTMENTS,CENTREVILLE,100,10604.5,-4,43.8,37.5,-4,-4
12155,AL,COURT MANOR APARTMENTS F/K/A PINE CREEK APTS,PRATTVILLE,100,16796.5,0,-4,38.6,-4,36.4
33244,AL,COVENTRY GARDENS,GROVE HILL,96.9,17889,0,-4,-4,48.4,-4
10421,AL,COVINGTON PARK,OPP,100,11702.5,-4,33.3,27.1,-4,-4
23451,AL,CRAWFORD PARK,SCOTTSBORO,100,13380.5,0,-4,55,-4,-4
11000,AL,CREEK RIDGE APARTMENTS,EUFAULA,100,15612,-4,-4,30.4,-4,32.6
23507,AL,CREEKSTONE APARTMENTS,RUSSELLVILLE,100,17252.5,0,-4,-4,45.8,29.2
33772,AL,CREEKVIEW VILLAGE,FLORENCE,100,16387,0,-4,35.7,33.9,-4
6561,AL,CREEKWOOD APARTMENTS,DEMOPOLIS,100,19417.5,0,-4,-4,-4,46.9
1184,AL,CREEKWOOD VILLAGE APARTMENTS,TUSCALOOSA,100,9252,34.1,27.6,17.9,10.6,9.8
9576,AL,CRESTVIEW SENIOR COTTAGES,PRATTVILLE,100,19267,0,-4,-4,-4,48.2
24771,AL,CRESTWOOD APARTMENTS,HANCEVILLE,100,17511.5,0,-4,-4,50,-4
41,AL,CROWN CHASE,PHENIX CITY,100,15615,0,-4,37.5,43.8,-4
1922,AL,CRYAR HOMES,ALBERTVILLE,100,11776.5,-4,32.5,-4,-4,-4
12104,AL,CULLMAN VILLAGE APARTMENTS,CULLMAN,100,18200,0,-4,-4,28.2,41
16980,AL,CUMBERLAND HEIGHTS,SECTION,100,10782.5,0,-4,-4,-4,-4
9573,AL,CYPRESS LANDING,FLORENCE,100,16926,-4,-4,20.7,19,37.9
18759,AL,CYPRESS TRACE APARTMENTS,BAY MINETTE,100,21019.5,0,-4,-4,30,52.5
18756,AL,CYPRESS VILLAGE APARTMENTS,TUSKEGEE,96.4,9252,44.4,-4,-4,-4,-4
38670,AL,DAKOTA APARTMENTS,TUSCALOOSA,100,23573.5,0,-4,-4,-4,67.5
1926,AL,DAUPHIN GATE,MOBILE,100,9252,37.7,23.3,15.2,13,10.8
31986,AL,DECATUR PLACE I FKA SUMMER PLACE FKA BOARDWALK VILLAS,DECATUR,0,0,0,0,0,0,0
11046,AL,DECATUR PLACE II FKA SUMMER PLACE FKA BOARDWALK VILLAS II,DECATUR,0,0,0,0,0,0,0
13810,AL,DEER PARK APARTMENTS,BIRMINGHAM,100,9240,33.9,35.6,-4,-4,-4
6513,AL,DEER RIDGE,FORT PAYNE,100,15051,0,-4,40,30,-4
23511,AL,DEER RIDGE II,FT PAYNE,100,15815.5,0,21.2,25,32.7,21.2
13816,AL,DEERCREEK VILLAGE,CAMDEN,100,9498,0,66.7,-4,-4,-4
16992,AL,DEERFIELD APARTMENTS FORMERLY WESTGATE APARTMENTS,DALEVILLE,100,16460,-4,-4,-4,31,31
15683,AL,DEERPOINT APARTMENTS,ROGERSVILLE,100,16560,0,-4,-4,-4,-4
9423,AL,DEERPOINT II APARTMENTS,ROGERSVILLE,100,20800.5,-4,-4,-4,-4,58.3
11003,AL,DEKALB VILLAS,FORT PAYNE,100,9499.5,-4,50,-4,-4,0
27461,AL,DOUBLE CREEK APARTMENTS,FLORENCE,100,17061,0,-4,29.8,36.2,-4
15734,AL,DOUBLE SPRINGS VILLAGE,DOUBLE SPRINGS,100,10608,0,-4,-4,-4,-4
30,AL,DUNWOODY PLACE,HUNTSVILLE,100,28523,-4,-4,-4,-4,81.3
22193,AL,EAGLE POINTE APARTMENTS,MADISON,100,24730,0,-4,-4,-4,77.1
1919,AL,EAGLE RIDGE APARTMENTS,DOTHAN,100,15338.5,-4,-4,-4,-4,28.6
28610,AL,EAGLE RIDGE PLACE,DOTHAN,97.5,12870,-4,28.2,-4,-4,33.3
38675,AL,EAGLE'S LANDING DEVELOPMENT,MADISON,100,30000,0,-4,-4,-4,84.1
33769,AL,EAST LAKE HOUSE,BIRMINGHAM,100,10130.5,0,48.5,22.7,-4,-4
11048,AL,EAST SIDE APARTMENTS,FAYETTE,100,17942,0,-4,31.8,-4,43.2
6569,AL,EASTBROOK APARTMENTS,MONTGOMERY,100,18144,0,-4,-4,-4,-4
18755,AL,EASTBROOK APARTMENTS II,MONTGOMERY,100,19078,-4,-4,0,-4,-4
35077,AL,EASTBROOK APARTMENTS III,MONTGOMERY,100,19949.5,0,-4,-4,-4,50
20518,AL,EASTBROOK APARTMENTS IV,MONTGOMERY,100,20609.5,0,-4,-4,-4,-4
4514,AL,EDGEMONT VILLAGE,DEMOPOLIS,100,24740,0,-4,-4,-4,63.9
20470,AL,EDGEMONT VILLAGE II,DEMOPOLIS,100,20745.5,0,-4,-4,-4,56.7
32814,AL,EDGEWOOD MANOR,FORT DEPOSIT,100,10311,0,-4,-4,-4,-4
40541,AL,ELK RIVER APARTMENTS,ROGERSVILLE,95.7,9120,-4,-4,-4,0,-4
38716,AL,ELNORA MANOR,HEFLIN,95.8,11376,0,-4,-4,-4,-4
4518,AL,EMERALD POINTE FORMERLY SUNDOWN APARTMENTS,BIRMINGHAM,0,0,0,0,0,0,0
16985,AL,EMERALD VALLEY APARTMENTS,EVERGREEN,100,9494,-4,68.9,-4,-4,-4
20466,AL,EMERY POINTE,ROANOKE,100,17533,0,-4,-4,-4,46.9
30218,AL,ENGLEWOOD APARTMENTS,LEESBURG,100,20911.5,0,-4,-4,-4,62.5
5568,AL,EUFAULA ESTATES,EUFAULA,100,10584,-4,37.7,39.6,-4,-4
35074,AL,EVANGELINE HEIGHTS,PHENIX CITY,100,16000,-4,-4,28.6,26.8,26.8
40546,AL,EZRA CUNNINGHAM APARTMENTS F/K/A INVERNESS APTS,CLANTON,100,21106.5,0,-4,-4,-4,55.4
24767,AL,FAIR PARK APARTMENTS,BIRMINGHAM,100,9252,-4,-4,-4,-4,-4
6294,AL,FAIRVIEW APARTMENTS,HALEYVILLE,100,18612,-4,-4,27.1,-4,43.8
18754,AL,FIELD CREST APARTMENTS,COFFEEVILLE,100,9492,0,61.1,-4,0,-4
6516,AL,FIELDSTONE APARTMENTS,MOULTON,100,21582.5,0,-4,-4,-4,58.3
16990,AL,FLINT RIVER APARTMENTS,HUNTSVILLE,100,28741,0,0,-4,-4,87.5
16987,AL,FORDS MILL APARTMENTS,VALLEY,100,17652,0,-4,-4,35.4,37.5
1295,AL,FOREST HILL APARTMENTS,MOBILE,100,20800,-4,11,-4,21.3,57.5
23509,AL,FOREST MANOR APARTMENTS,BUTLER,100,9492,0,64.4,-4,-4,0
36796,AL,FOREST RIDGE,CARBON HILL,100,11214,-4,30,-4,-4,-4
10262,AL,FORRESTER GARDENS,TUSCALOOSA,96.7,13455,17.7,21.1,15.6,17,28.6
40542,AL,FOX RIDGE APARTMENTS,VERNON,100,18512,-4,-4,-4,-4,48.7
36842,AL,FOX RIDGE APARTMENTS 91012,RUSSELLVILLE,100,10920,-4,-4,-4,-4,-4
27507,AL,FOX RIDGE II APARTMENTS,RUSSELLVILLE,100,17774,0,-4,-4,-4,-4
6566,AL,FOX RUN APARTMENTS,RAGLAND,100,13570.5,0,-4,-4,-4,-4
31983,AL,FOX RUN SOUTH APARTMENTS,BOAZ,100,9313.5,-4,50,-4,-4,-4
38671,AL,FRANKLIN HILLS,HUNTSVILLE,100,22215,0,-4,-4,-4,69.6
20524,AL,FRENCH FARMS VILLAGE APARTMENTS,ATHENS,100,21634.5,0,0,19.6,25,55.4
1300,AL,GABLES CROSSING,CENTREVILLE,97.6,26040,0,-4,-4,-4,68.3
22152,AL,GARDEN COVE APARTMENTS,HUNTSVILLE,100,13417,27.1,17.1,12.1,12.6,31.2
1825,AL,GARDEN GREENE APARTMENTS,LANETT,100,15590.5,0,-4,29.2,41.7,-4
21829,AL,GARDEN OAKS APARTMENTS F/K/A CROSSROADS APTS,ENTERPRISE,100,19934.5,0,-4,-4,22.9,50
10999,AL,GARDEN PARK APARTMENTS,HUNTSVILLE,100,13284,-4,25,35.7,-4,19.6
1969,AL,GATEWAY PLACE,HUNTSVILLE,100,19729.5,0,12.8,18.6,20.9,47.7
15689,AL,GIBBS MANOR,TROY,100,18372,-4,-4,-4,-4,46.9
36847,AL,GLEN ARBOR F/K/A SOMERBY PLACE,MOBILE,100,23895,-4,0,-4,12.5,76.8
21672,AL,"GLENBROOK AT OXMOOR VALLEY, PHASE I",BIRMINGHAM,100,14478.5,18,22,-4,-4,38
1871,AL,GLENWOOD MEADOWS APARTMENTS,LUVERNE,100,16640,0,-4,-4,-4,42.5
15687,AL,GRACE POINTE,AUBURN,100,19667.5,0,0,-4,-4,48.2
12154,AL,GRACE RIDGE,AUBURN,100,24189,0,-4,-4,23.6,69.1
1971,AL,GRADY'S WALK,DOTHAN,100,14898,0,-4,32.7,30.9,-4
17504,AL,GRAND VIEW APARTMENTS,NORTHPORT,100,23410,-4,-4,-4,-4,68.6
16933,AL,GRANDVIEW GARDENS APARTMENTS,GORDO,100,12736.5,0,-4,-4,-4,-4
22204,AL,GREENBRIAR NORTH,STEVENSON,100,4800,52.2,-4,-4,-4,-4
35081,AL,GREENBRIAR TOWNHOMES,THEODORE,100,20100,-4,-4,-4,-4,53.8
23512,AL,GREENFIELD APARTMENTS,LIVINGSTON,100,12090,-4,30.2,24.5,-4,20.8
11002,AL,GREENLEAF APARTMENTS,HALEYVILLE,90,9252,-4,70.4,-4,-4,0
10268,AL,GREENRIDGE APARTMENTS,ELKMONT,100,9672,-4,-4,-4,0,-4
31994,AL,GREENTREE APARTMENTS,ARAB,100,13380.5,0,-4,-4,-4,-4
16938,AL,GREENVILLE VILLAGE,GREENVILLE,100,10162,-4,40,45.7,-4,-4
5515,AL,GREENWOOD PARK,TUSCALOOSA,100,19200,-4,-4,-4,31.4,49
24718,AL,GREYSTONE FKA WILSHIRE PARK,RAINBOW CITY,100,21585,0,-4,-4,36.1,55.6
38672,AL,GREYSTONE PLACE,MOBILE,100,19886,-4,-4,26.8,-4,50
20471,AL,GULF BREEZE APARTMENTS,BAYOU LA BATRE,100,10020,0,-4,-4,-4,-4
6567,AL,HALLMARK AT MOBILE,MOBILE,97.8,21416.5,-4,-4,13.3,16.7,57.8
35085,AL,HALLMARK AT PHENIX,PHENIX CITY,100,15072,0,-4,33.9,32.1,-4
20520,AL,HALLMARK AT SELMA,SELMA,100,13258,0,26.8,35.7,-4,-4
24775,AL,HALLMARK AT TALLADEGA,TALLADEGA,100,18018,0,-4,23.6,-4,45.5
30176,AL,HALLMARK CRESTMOOR FKA CRESTMOOR,HARTSELLE,97.5,20220,0,-4,-4,-4,51.3
28608,AL,HALLMARK GARDEN PARKWAY FKA HALLMARK HOMES AT GARDEN PARKWAY,TUSCALOOSA,100,23669.5,-4,-4,-4,14.1,62
11050,AL,HALLSON MANOR,ELBERTA,98.2,21578,0,-4,-4,-4,60.7
38620,AL,HAMILTON PLACE APARTMENTS,MILLBROOK,100,18487,0,-4,-4,33.9,41.1
29444,AL,HAMILTON VILLAS,HAMILTON,100,12701,-4,28.6,22.4,-4,-4
13762,AL,HAMPTON POINT APARTMENTS,NORTHPORT,98.3,20592,-4,-4,18.6,-4,50.8
28660,AL,HANCEVILLE MANOR APARTMENTS,HANCEVILLE,100,9499.5,0,-4,-4,-4,0
49,AL,HANCEVILLE VILLAGE APARTMENTS,HANCEVILLE,100,13129,0,-4,-4,-4,-4
23450,AL,HARBOR POINTE APARTMENTS,DECATUR,100,18459.5,0,-4,27.5,-4,35
18757,AL,HARBOR POINTE II,DECATUR,100,17772.5,0,-4,-4,27.1,37.5
23501,AL,HARBOR RUN,THEODORE,97.5,17052,0,-4,28.2,-4,30.8
21677,AL,HARBOR SQUARE APARTMENTS,DECATUR,100,13113,0,-4,37,25.9,-4
6341,AL,HEATHERWOOD APARTMENTS,ALEXANDER CITY,100,19780,0,-4,-4,-4,48.6
27506,AL,HEFLIN HILLS APARTMENTS,HEFLIN,100,11284.5,0,-4,50,-4,0
18700,AL,HEFLIN MANOR,HEFLIN,100,14046,-4,-4,-4,-4,-4
31984,AL,HERITAGE GARDEN APARTMENTS,DOTHAN,95.8,19863,0,-4,-4,-4,-4
6337,AL,HERITAGE VIEW APARTMENTS,MONTGOMERY,100,21840,-4,-4,-4,-4,54.5
30219,AL,HERMITAGE APARTMENTS,LEXINGTON,93.8,10440,0,-4,-4,0,-4
36793,AL,HERON COVE APARTMENTS,ENTERPRISE,99.1,23933,-4,-4,11.7,15.3,67.6
1970,AL,HERON COVE II,ENTERPRISE,100,24331.5,-4,-4,-4,13.6,76.1
4516,AL,HICKORY RUN II APARTMENTS,JACKSONVILLE,97.5,19219,-4,-4,-4,-4,46.2
30217,AL,HICKORY TRACE APARTMENTS,FLORENCE,100,16632,0,-4,30.4,-4,37.5
24773,AL,HICKORY VILLAGE,SYLACAUGA,100,13578,0,-4,-4,-4,-4
4568,AL,HIDDEN POINTE APARTMENTS,DALEVILLE,100,15096,-4,26,22,-4,32
6296,AL,HIDDEN VALLEY APARTMENTS,BREWTON,100,10184,0,46.2,38.5,-4,-4
6287,AL,HIGH FOREST APARTMENTS,JASPER,100,18090,0,-4,-4,30,35
36843,AL,HIGH FOREST II APARTMENTS,JASPER,95.8,17628,0,-4,-4,39.1,30.4
24819,AL,HIGHGATE APARTMENTS FKA CHAPELRIDGE APARTMENTS,BIRMINGHAM,99.5,26332,-4,-4,6,11.1,74.9
12054,AL,HIGHLAND GREEN,EVERGREEN,100,9468,27.7,25.5,-4,-4,-4
1928,AL,HIGHLAND MANOR,BIRMINGHAM,100,11733,-4,35.8,34.9,-4,15.6
16931,AL,HIGHLAND RIDGE APARTMENTS,GOODWATER,97.7,18539,-4,-4,-4,41.9,39.5
34,AL,HIGHLAND VIEW APARTMENTS,SELMA,100,12051.5,0,37.5,32.5,-4,-4
13769,AL,HIGHRIDGE APARTMENTS,DOUBLE SPRINGS,100,9611.5,-4,-4,-4,-4,-4
9421,AL,HILL CREEK APARTMENTS,WEST BLOCTON,95.8,10046,0,47.8,-4,-4,0
16940,AL,HILLCREST APARTMENTS,CASTLEBERRY,75,10206,0,45.8,-4,-4,-4
22245,AL,HILLCREST ESTATES F/K/A HILLCREST APTS.,LINDEN,100,11984,0,-4,-4,-4,-4
22247,AL,HILLCROSS HAVEN,MCKENZIE,100,10518,0,-4,-4,-4,-4
36844,AL,HILLSIDE HAVEN,GOODWATER,100,9551,0,66.7,-4,-4,0
9417,AL,HOLLY PARK ESTATES,GADSDEN,100,12606.5,0,-4,45,-4,-4
1179,AL,HOPE VI FAMILY,PRICHARD,33.6,17604,-4,-4,-4,-4,43.2
