ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,UNITS_INC_ILMT_IRES_RPTD_PCT,UNITS_I_IL_IR_0_PCT,UNITS_I_IL_IR_0_30_PCT,UNITS_I_IL_IR_30_40_PCT,UNITS_I_IL_IR_40_50_PCT,UNITS_I_IL_IR_50_60_PCT,UNITS_I_IL_IR_GT60_PCT
25996,NC,COPPERSTONE APARTMENTS,WHITEVILLE,60,60,0,83.3,-4,-4,0,-4
3378,NC,COTTAGES AT BREVARD,BREVARD,100,100,0,45,-4,-4,-4,-4
30005,NC,COTTAGES AT GLENDALE,WILSON,97.5,97.5,0,41,28.2,-4,-4,-4
37900,NC,COURTYARD APTS II,HENDERSON,100,100,0,57.9,31.6,-4,-4,0
31722,NC,COURTYARD COMMONS,FUQUAYVARINA,88.2,88.2,0,-4,-4,0,0,0
25997,NC,COVEY RESERVE APARTMENTS,WHITEVILLE,97.7,79.5,0,42.9,-4,-4,-4,-4
23964,NC,COVEY RUN APARTMENTS,WHITEVILLE,100,77.1,0,40.5,-4,-4,-4,-4
23959,NC,COVEY RUN APARTMENTS II,WHITEVILLE,87.5,66.7,0,-4,-4,37.5,-4,-4
17598,NC,COVINGTON WAY,WILKESBORO,87.5,87.5,0,39.3,-4,-4,-4,19.6
8335,NC,CRAVEN TERRACE,NEW BERN,84,84,0,75.5,12.7,-4,-4,-4
8336,NC,CRAVEN TERRACE II,NEW BERN,95.1,92.9,0,79.3,-4,7.1,-4,-4
31727,NC,CREEKRIDGE APTS,MIDDLESEX,100,100,0,50,-4,-4,-4,-4
2421,NC,CREEKSIDE APTS,WAKE FOREST,100,100,0,58.3,-4,-4,-4,-4
37902,NC,CREEKSIDE AT BELLEMEADE,HIGH POINT,88.2,88.2,0,59.7,19.4,-4,-4,-4
3427,NC,CREEKSIDE CROSSING APARTMENTS,SPINDALE,97.9,97.9,0,27.7,-4,31.9,-4,-4
24706,NC,CREEKWOOD SOUTH,WILMINGTON,89.1,-4,0,-4,0,0,0,0
24709,NC,CRESCENT GARDENS APARTMENTS,WILSON,100,100,0,75,16,-4,-4,-4
37514,NC,CRESTFIELD APTS,BENSON,91.7,91.7,0,81.8,-4,-4,0,0
8284,NC,CRESTON COMMONS,SOUTHERN PINES,91.7,91.7,0,36.4,-4,-4,-4,-4
33501,NC,CRESTON COMMONS II,SOUTHERN PINES,96.9,71.9,0,-4,-4,-4,-4,-4
1695,NC,CRESTWOOD,REIDSVILLE,90,90,0,69.4,-4,-4,-4,-4
18642,NC,CROSSWINDS APTS,SALISBURY,95,95,0,89.5,-4,-4,0,0
15430,NC,CROSSWINDS GREEN,HOPE MILLS,91.7,87.5,0,26.2,28.6,-4,-4,28.6
7899,NC,CROSSWINDS GREEN II,HOPE MILLS,91.7,91.7,0,27.3,-4,-4,-4,31.8
13804,NC,CROWELL PARK,ASHEVILLE,93.7,60.3,0,34.2,-4,-4,-4,-4
8282,NC,CROWELL SQUARE,ASHEVILLE,87.5,85,0,-4,38.2,-4,-4,-4
9686,NC,CRYSTAL COVE APARTMENTS,RALEIGH,100,100,0,81.3,-4,-4,0,0
35480,NC,CRYSTAL SPRINGS APARTMENTS,GREENVILLE,93.8,71.9,0,67.4,-4,-4,-4,0
37456,NC,CURLIN COMMONS,MOORESVILLE,97.5,72.5,0,-4,37.9,-4,-4,-4
19422,NC,CURRIN APTS,COATS,-4,-4,0,-4,0,0,0,0
33561,NC,CYPRESS COURT,AHOSKIE,100,100,0,25,-4,-4,25,-4
30162,NC,CYPRESS COVE,WILMINGTON,92.5,92.5,0,30.8,31.4,20.5,-4,-4
29998,NC,CYPRESS GLENN,SHELBY,100,69.6,0,40.6,-4,-4,-4,-4
36674,NC,CYPRESS MANOR,FAYETTEVILLE,100,70.8,0,47.1,-4,-4,-4,-4
13801,NC,DALLAS HIGH SCHOOL APTS,DALLAS,93.9,93.9,0,93.5,-4,-4,0,0
37412,NC,DEER PARK APTS,SPRUCE PINE,93.5,93.5,0,65.5,-4,-4,-4,0
29845,NC,DEER VIEW APTS,AYDEN,96,96,0,75,-4,-4,0,0
22047,NC,DEERFIELD APTS,ENFIELD,91.7,91.7,0,86.4,-4,-4,0,0
40373,NC,DEERFIELD CROSSING APTS,MEBANE,95.8,95.8,0,22.8,-4,30.7,24.6,-4
33513,NC,DEVONSHIRE APTS,PINETOPS,100,100,0,45.8,-4,-4,0,-4
14378,NC,DOBBINS HILL,CHAPEL HILL,96.4,96.4,0,43.4,20.8,-4,-4,-4
13806,NC,DOBBINS HILL II,CHAPEL HILL,96.9,50,0,-4,-4,-4,-4,-4
26040,NC,DOGWOOD MANOR,FAYETTEVILLE,97.2,86.1,0,45.2,-4,-4,-4,-4
21371,NC,DREW HILLS,BATTLEBORO,97.7,95.5,0,73.8,-4,-4,0,0
7898,NC,DRIFTWOOD,CREEDMOOR,94.4,94.4,0,58.8,-4,-4,-4,-4
3372,NC,DRIFTWOOD APTS,WILMINGTON,92.9,85.7,0,-4,-4,0,0,0
31778,NC,DRY BROOK APARTMENT HOMES,LILLINGTON,95,73.3,0,-4,-4,27.3,27.3,-4
9902,NC,DRY RIDGE APARTMENTS,WEAVERVILLE,100,100,0,-4,-4,-4,-4,-4
33502,NC,DUNBAR PLACE APTS,ARDEN,98.6,98.6,0,34.2,-4,19.2,-4,26
29842,NC,E. K. BEST JR. VILLAGE APTS PHASE II,KINSTON,95.5,95.5,0,31,-4,-4,-4,33.3
21373,NC,E.V. WILKINS COURT HOMES,ROPER,100,100,0,87.5,-4,-4,0,0
15427,NC,EAGLE MARKET PLACE,ASHEVILLE,100,41.1,0,47.8,-4,-4,-4,-4
29995,NC,EAST BROAD CROSSING,STATESVILLE,96,74,0,62.2,-4,-4,-4,-4
2368,NC,EAST HARPER STREET APARTMENTS,LENOIR,93.5,71.7,0,54.5,-4,0,-4,-4
40372,NC,EAST HAVEN APTS,RALEIGH,87.5,87.5,0,66.7,-4,-4,-4,0
615,NC,EAST SIDE HOMES,ASHEBORO,0,0,0,0,0,0,0,0
7955,NC,EASTPORT AT THE PARK,BEAUFORT,95.7,87.2,0,-4,-4,34.1,-4,-4
37790,NC,EASTSIDE GREEN APARTMENTS,FAYETTEVILLE,95,71.7,0,27.9,-4,-4,-4,30.2
13808,NC,EASTSIDE GREEN II APARTMENTS,FAYETTEVILLE,85.4,66.7,0,46.9,-4,-4,-4,-4
9856,NC,EASTSIDE GREEN III APARTMENTS,FAYETTEVILLE,97.5,77.5,0,48.4,-4,-4,-4,-4
36726,NC,EDEN CHASE APARTMENTS,EDEN,90,65,0,-4,-4,-4,-4,-4
14280,NC,EDENBRIDGE,MOREHEAD CITY,100,100,0,45,-4,-4,-4,-4
14331,NC,EDGEWOOD PLACE,MOUNT AIRY,94.6,94.6,0,37.7,-4,-4,-4,20.8
1601,NC,EGRET POINTE,LELAND,93.4,67.2,0,-4,-4,34.1,-4,-4
40638,NC,ELDERS PEAK APTS,RALEIGH,97.9,97.9,0,53.2,-4,25.5,-4,0
37847,NC,ELK COURT APTS,ELKIN,100,100,0,55,-4,-4,-4,0
17450,NC,ELLSWORTH COMMONS,GREENVILLE,98.5,73.5,0,28,34,-4,-4,-4
18639,NC,ELM TREE APTS,CLARKTON,95,95,0,-4,-4,0,0,0
40635,NC,ELMWOOD,MEBANE,95,95,0,-4,-4,0,0,0
19328,NC,ELMWOOD APTS,VANCEBORO,100,70.8,0,-4,-4,-4,-4,0
5966,NC,EMERALD FOREST APARTMENTS,BISCOE,91.7,91.7,0,-4,31.8,-4,-4,-4
612,NC,EMERSON GLEN,RALEIGH,97.9,72.9,0,45.7,-4,-4,-4,-4
14281,NC,EMMERDALE,JACKSONVILLE,97.8,91.3,0,38.1,31,-4,-4,-4
1904,NC,ENFIELD POINTE APARTMENTS,ENFIELD,93.8,93.8,0,-4,26.7,-4,31.1,-4
35438,NC,ENFIELD SCHOOL APARTMENTS,ENFIELD,91.7,69.4,0,64,-4,-4,0,0
1598,NC,ENGLISH HILLS,BREVARD,100,85,0,55.9,-4,-4,-4,-4
608,NC,ENO HAVEN,HILLSBOROUGH,98.7,73.7,0,32.1,37.5,-4,-4,0
26523,NC,EVANS POINTE II APTS,TABOR CITY,100,100,0,52,-4,-4,-4,0
1703,NC,EVERGREEN LANDING,GASTONIA,92.5,70,0,57.1,-4,23.2,-4,0
37511,NC,EXCELSIOR APTS,BREVARD,100,100,0,-4,-4,-4,-4,-4
30153,NC,FAIR GROVE APARTMENTS,SNOW HILL,92.5,92.5,0,29.7,-4,-4,-4,-4
40369,NC,FAIR MEADOWS,ROANOKE RAPIDS,97.5,97.5,0,69.2,-4,-4,0,0
9854,NC,FAIRFIELD,ROANOKE RAPIDS,98.6,97.2,0,54.3,21.4,17.1,-4,-4
1697,NC,FAIRVIEW MANOR APARTMENTS,LILLINGTON,96.9,71.9,0,-4,-4,-4,-4,-4
17445,NC,FAIRVIEW POINTE APARTMENTS,LILLINGTON,98,74,0,-4,-4,-4,-4,29.7
1649,NC,FAIRWOODS APTS,FAIRMONT,100,100,0,75,-4,-4,-4,0
37519,NC,FALLING CREEK VILLAGE,ROCKINGHAM,91.7,91.7,0,-4,-4,-4,-4,33.3
23854,NC,FALLS POINTE AT THE PARK,DURHAM,54.2,54.2,0,71.6,13.6,-4,6.8,-4
19319,NC,FAYETTEVILLE GARDENS APARTMENTS,FAYETTEVILLE,100,100,0,69,12,-4,-4,-4
15419,NC,FILBERT'S CREEK APARTMENTS,EDENTON,97.5,97.5,0,-4,-4,-4,-4,-4
14278,NC,FIRETOWER CROSSING APARTMENTS,SANFORD,61.7,41.7,0,-4,44,-4,0,-4
29735,NC,FIRST WARD PLACE,CHARLOTTE,93.2,93.2,0,33.9,13.8,22.9,13.8,15.6
35478,NC,FIRST WARD PLACE II,CHARLOTTE,95.7,95.7,0,40.9,19.7,18.2,-4,-4
36669,NC,FLEMING HEIGHTS,SALISBURY,100,100,0,68.8,-4,-4,-4,0
36679,NC,FOREST EDGE APARTMENT HOMES,TABOR CITY,89.6,89.6,0,34.9,-4,-4,-4,-4
3327,NC,FOREST GLEN APARMENTS,SHELBY,97.2,97.2,0,-4,-4,34.3,-4,-4
14330,NC,FOREST GLEN APARTMENTS,TABOR CITY,97.9,97.9,0,23.4,-4,-4,-4,25.5
36624,NC,FOREST GLEN APTS,DURHAM,-4,-4,0,-4,0,-4,-4,0
12607,NC,FOREST HILL APARTMENTS,LEXINGTON,77.3,62.5,0,20,-4,27.3,21.8,-4
30940,NC,FOREST HILLS,BURNSVILLE,82.1,82.1,0,62.5,-4,-4,0,0
31729,NC,FOREST PARK CROSSING,KANNAPOLIS,98.2,71.4,0,30,-4,30,-4,-4
40374,NC,FOREST PARK GARDENS PHASE I,STATESVILLE,92.5,-4,0,-4,-4,-4,0,-4
30999,NC,FOREST PARK GARDENS PHASE II,STATESVILLE,100,-4,0,0,-4,-4,-4,0
17448,NC,FOUNTAIN POINTE,ROCKINGHAM,97.4,97.4,0,-4,-4,-4,-4,-4
30163,NC,FOUR OAKS APARTMENTS,FOUR OAKS,85.7,85.7,0,79.2,-4,-4,0,0
30161,NC,FOX HAVEN APTS,RALEIGH,93.8,93.8,0,40,28.9,-4,-4,-4
23912,NC,FOX HOLLOW,JACKSONVILLE,93.2,81.8,0,47.2,-4,-4,-4,-4
40483,NC,FOX RIDGE APARTMENTS,ST PAULS,94.2,94.2,0,73.5,-4,-4,-4,0
12711,NC,FOXBOROUGH PINES,HENDERSON,93.3,93.3,0,30.4,-4,-4,25,-4
17605,NC,FOXRIDGE APTS,DURHAM,96.7,54.4,0,67.3,-4,-4,-4,-4
6116,NC,FRANKLIN RIDGE APTS,HIGH POINT,89.6,87.5,0,35.7,-4,28.6,-4,-4
6225,NC,FRANKLIN VILLAGE,DURHAM,90,65,0,55.8,21.2,-4,-4,-4
26586,NC,FRIAR WOODS APARTMENTS,KERNERSVILLE,97.6,73.8,0,21,24.2,29,-4,-4
619,NC,GARDEN GATE VILLAS,HENDERSON,94.6,94.6,0,49.1,26.4,-4,-4,-4
26046,NC,GARDEN PARK VILLAS,OXFORD,92.5,70,0,-4,-4,-4,-4,-4
8963,NC,GARDEN SPRING APTS,RALEIGH,93.9,93.9,0,74.2,-4,-4,0,0
21369,NC,GARDEN TERRACE APTS,MOUNT AIRY,94.4,94.4,0,64.7,-4,-4,0,0
25987,NC,GARDEN WALK VILLAS,HENDERSON,93.8,93.8,0,31.1,26.7,26.7,-4,-4
17444,NC,GARDENWOOD APARTMENTS,ROCKINGHAM,95,95,0,81.6,-4,-4,-4,0
29006,NC,GATEWAY PARK,RALEIGH,19,13.1,0,-4,0,0,0,-4
26535,NC,GATEWAY VILLAGE,GASTONIA,85,45,0,-4,-4,-4,-4,-4
6229,NC,GATEWOOD APTS,HAVELOCK,100,100,0,-4,-4,-4,-4,36
15420,NC,GEORGE E'S PLACE,TARBORO,100,100,0,66.7,-4,-4,-4,0
611,NC,GEORGE KNIGHT HOMES AT SKYLAND,ASHEVILLE,92.1,66.7,0,0,-4,42.9,-4,-4
24014,NC,GIBSON MANOR APTS,GIBSON,100,100,0,62.5,-4,-4,-4,0
29732,NC,GIVENS GERBER PARK,ASHEVILLE,97.5,73.3,0,25,26.1,-4,20.5,-4
37901,NC,GIVENS GERBER PARK III,ASHEVILLE,100,80,0,-4,29.2,31.3,22.9,-4
18487,NC,GLEN LAKE APARTMENTS,SMITHFIELD,98.6,73.6,0,-4,26.4,41.5,-4,-4
23963,NC,GLEN ROCK,ASHEVILLE,90,65,0,48.7,-4,-4,-4,-4
23910,NC,GLENBROOK CROSSING,RALEIGH,100,74.6,0,51.1,-4,23.4,-4,-4
31776,NC,GLENBROOK MEADOWS,GARNER,98.1,72.2,0,-4,-4,43.6,-4,-4
13856,NC,GLENDALE APTS,DURHAM,69,37.9,0,-4,-4,-4,-4,0
15471,NC,GLENDALE WOODS,WILSON,100,100,0,41.7,-4,-4,-4,0
17599,NC,GLENSTAL,JACKSONVILLE,92.9,87.5,0,32.7,-4,-4,-4,-4
31784,NC,GLENVIEW APARTMENTS,WASHINGTON,95,95,0,73.7,-4,-4,-4,0
14332,NC,GLENWOOD HILLS,MORGANTON,93.3,73.3,0,38.6,-4,-4,27.3,-4
31681,NC,GLENWOOD PLACE,HICKORY,96.4,96.4,0,28.3,-4,-4,-4,32.1
13754,NC,GLOBE TOBACCO LOFTS,MT AIRY,86.8,78.9,0,-4,-4,-4,-4,-4
3479,NC,GOLD HILL APARTMENTS,SALISBURY,98.8,78.8,0,27,20.6,25.4,27,0
24754,NC,GOLFVIEW APTS,HOPE MILLS,87.5,87.5,0,38.1,-4,-4,-4,-4
9858,NC,GRACEN'S RIDGE,BOILING SPRINGS,100,100,0,-4,-4,-4,-4,-4
36727,NC,GRAHAM VILLAGE APTS,GRAHAM,98,98,0,30.6,22.4,-4,-4,-4
23862,NC,GRAINGER PLACE APARTMENTS,KINSTON,98.2,98.2,0,64.3,19.6,-4,-4,-4
29003,NC,GRANDVIEW RIDGE,NORTH WILKESBORO,97.9,97.9,0,63.8,-4,-4,-4,-4
22098,NC,GRANITE FALLS APARTMENTS,ROLESVILLE,95.8,73.6,0,37.7,-4,-4,-4,-4
7957,NC,GREENBRIER LANDING,KINSTON,98.4,98.4,0,20,36.7,28.3,-4,-4
18635,NC,GREENFIELD APTS,LAURINBURG,95.8,95.8,0,80.4,-4,-4,-4,0
26052,NC,GREENFIELD COMMONS,CHAPEL HILL,98.6,78.3,0,40.7,31.5,-4,-4,-4
12666,NC,GREENFIELD PLACE,CHAPEL HILL,98.8,77.5,0,50,-4,17.7,-4,-4
20307,NC,GREENRIDGE,ROCKINGHAM,97.9,97.9,0,-4,-4,25.5,25.5,-4
1705,NC,GREENS AT PINE GLEN,DURHAM,76.8,76.8,0,55,20.9,-4,12.4,-4
23965,NC,GREENS OF CONCORD,CONCORD,85.5,85.5,0,33.8,20.8,-4,19.2,-4
6230,NC,GREGORY OAKS,RALEIGH,90.3,45.2,0,-4,-4,-4,-4,0
2380,NC,GRESHAM PLACE APTS,WILMINGTON,76.5,76.5,0,41,33.3,-4,-4,-4
23962,NC,GREYLIN RIDGE APARTMENTS,STATESVILLE,97.5,76.3,0,-4,23,23,-4,23
37513,NC,GRIFFIN PARK APARTMENTS,LUMBERTON,100,100,0,19.4,22.2,34.7,23.6,0
1654,NC,GRIFFITH COMMONS,WINSTONSALEM,82.4,82.4,0,45.9,18,26.2,-4,-4
7999,NC,GUILFORD GREENE,GIBSONVILLE,68.8,68.8,0,-4,-4,-4,-4,0
26577,NC,HAMILTON RIDGE,OAK CITY,100,100,0,66.7,-4,-4,0,0
23908,NC,HAMPTON PLACE,WHITEVILLE,89.3,89.3,0,-4,-4,0,0,0
37461,NC,HAMPTON POINTE APARTMENTS,HILLSBOROUGH,97.9,72.9,0,37.1,-4,-4,-4,-4
19423,NC,HARAMBEE SQUARE APTS,ROCKY MOUNT,95.8,95.8,0,73.9,-4,-4,-4,0
37843,NC,HARBOURTOWNE APARTMENTS,MANTEO,100,97.8,0,57.8,-4,-4,-4,-4
30993,NC,HARMONY COURT AND CAPLE COMMONS,LEXINGTON,97.1,97.1,0,80.6,-4,-4,0,0
29161,NC,HARNETT TRAINING SCHOOL APARTMENTS,DUNN,100,73,0,44.4,-4,-4,0,0
8004,NC,HARPERS GLEN APARTMENTS,CLINTON,91.7,88.9,0,18.8,20.3,-4,29.7,-4
598,NC,HARRIS POINTE,EDEN,92.9,92.9,0,-4,36.5,32.7,-4,-4
14379,NC,HARRISON TERRACE,MARION,98.3,98.3,0,27.1,23.7,20.3,-4,-4
9905,NC,HARTLEY RIDGE,HIGH POINT,98.8,78.6,0,18.2,28.8,33.3,19.7,0
12559,NC,HAWTHORNE COURT APTS,TARBORO,87.5,87.5,0,-4,-4,-4,-4,-4
2429,NC,HAWTHORNE VILLAGE APTS,SCOTLAND NECK,100,100,0,60,-4,-4,0,0
25990,NC,HAYMOUNT MANOR APTS,FAYETTEVILLE,97.9,97.9,0,38.3,23.4,-4,-4,-4
31680,NC,HEATHERTON PARK,JACKSONVILLE,92.5,92.5,0,-4,-4,29.7,-4,-4
6121,NC,HENSON PLACE,ALBEMARLE,95.7,76.1,0,42.9,-4,-4,-4,-4
7951,NC,HERITAGE APARTMENTS,WALNUT COVE,91.7,91.7,0,-4,-4,0,0,0
7894,NC,HERITAGE CROSSINGS SENIOR APARTMENTS,WAKE FOREST,50.8,50.8,0,19.7,34.4,26.2,-4,-4
35435,NC,HICKORY RIDGE,FAYETTEVILLE,93.1,54.2,0,35.9,-4,-4,-4,-4
6128,NC,HIGH RIDGE,SYLVA,88.1,88.1,0,37.8,-4,-4,-4,-4
25944,NC,HIGHLAND GREEN,HENDERSON,98,98,0,83.7,-4,-4,-4,0
36676,NC,HIGHLAND MEMORIAL APARTMENTS,GASTONIA,97.3,73.3,0,58.2,25.5,-4,-4,-4
15477,NC,HIGHLAND PARK,HICKORY,95,95,0,25,23.7,-4,21.1,-4
9739,NC,HIGHLAND TERRACE,CARY,98.8,58.8,0,-4,29.8,29.8,-4,-4
25945,NC,HIGHLAND VIEW APTS,HENDERSONVILLE,100,75,0,-4,-4,-4,-4,-4
26628,NC,HIGHLAND VILLAGE,SPARTA,96.7,96.7,0,72.4,-4,-4,-4,0
31726,NC,HIGHLAND VILLAGE APARTMENTS,CARY,96,48,0,-4,-4,-4,-4,-4
15424,NC,HILL ESTATES,BLADENBORO,62.9,62.9,0,70.5,-4,-4,-4,-4
8381,NC,HILL TOP TERRACE APARTMENTS,LEXINGTON,93.8,93.8,0,68.3,18.3,-4,-4,-4
15480,NC,HILLMONT VILLAGE APARTMENTS,MICRO,100,100,0,-4,-4,0,0,0
33506,NC,HILLSIDE APTS,LINCOLNTON,95,95,0,63.2,-4,-4,-4,0
29843,NC,HILLSIDE COMMONS,HENDERSONVILLE,97.2,97.2,0,60,34.3,-4,-4,0
15524,NC,HILLTOP ESTATES,ELIZABETHTOWN,85.7,85.7,0,-4,-4,-4,-4,0
8002,NC,HILMA GREENS,TARBORO,89.1,89.1,0,19.3,-4,33.3,22.8,-4
33564,NC,HISTORIC ASHE HOSPITAL,JEFFERSON,78.3,69.6,0,56.3,-4,-4,0,0
26477,NC,HISTORIC ELK PARK SCHOOL,ELK PARK,82.5,82.5,0,72.7,-4,-4,0,0
17447,NC,HISTORIC WILKESBORO SCHOOL,WILKESBORO,68.3,68.3,0,57.1,-4,-4,0,0
40639,NC,HODGES CREEK APTS,RALEIGH,100,100,0,46,28,-4,-4,-4
6226,NC,HOLLY HAVEN,FRANKLIN,93.8,93.8,0,46.7,-4,-4,-4,-4
3157,NC,HOLLY PARK,RAEFORD,92.9,92.9,0,69.2,-4,-4,-4,0
8329,NC,HOLLY WOODS AT SUNSET LAKE,HOLLY SPRINGS,92.2,73.4,0,46.8,-4,-4,-4,-4
12556,NC,HONEYCREEK SENIORS APTS,CHARLOTTE,38.5,32.1,0,-4,-4,-4,-4,0
8000,NC,HOOPER SCHOOL APTS,WILMINGTON,52,34,0,-4,-4,-4,-4,-4
21372,NC,HOPEWELL VILLAGE APTS,MURPHY,100,58.3,0,-4,-4,-4,0,0
9012,NC,HOPEWOOD APTS,WILMINGTON,100,100,0,-4,-4,0,0,0
37465,NC,HUNT PARK APTS,WINSTONSALEM,93.3,93.3,0,32.1,25,32.1,-4,-4
26533,NC,HUNTER HILL APARTMENT HOMES,TARBORO,96.4,96.4,0,37,-4,-4,-4,20.4
36627,NC,HUNTER'S RIDGE,FARMVILLE,100,100,0,68.2,-4,-4,-4,0
7848,NC,HUNTERS GLEN,SANFORD,100,100,0,-4,-4,-4,-4,40
9911,NC,HUNTERS GLEN APTS,SOUTHERN PINES,98,94,0,70.2,-4,-4,0,0
8334,NC,HUNTERS RUN APARTMENTS,BURNSVILLE,100,97.7,0,51.2,-4,-4,-4,0
31777,NC,HUNTINGTON PLACE,JACKSONVILLE,93.1,69.4,0,-4,22,30,-4,22
19326,NC,HUNTINGTON SENIOR MANOR,GOLDSBORO,100,100,0,-4,28.9,28.9,-4,0
2373,NC,HUNTINGTON SPRING,WAKE FOREST,90.5,56,0,29.8,-4,36.2,-4,-4
14335,NC,HYCIENDA HEIGHTS,ENGELHARD,70.8,70.8,0,70.6,-4,-4,-4,0
24764,NC,INDIGO,FRANKLIN,93.3,93.3,0,-4,-4,33.9,23.2,-4
40377,NC,IVY TERRACE APTS,BOONE,94.1,94.1,0,68.8,-4,-4,-4,0
37842,NC,JACKSON SQUARE,LEXINGTON,98.2,75,0,-4,-4,26.2,-4,-4
24012,NC,JACKSON TERRACE,CARTHAGE,100,0,0,0,0,0,0,0
31731,NC,JACKSON TERRACE II,CARTHAGE,100,95.5,0,61.9,-4,-4,-4,-4
24756,NC,JAKES RIDGE,OXFORD,93.8,71.9,0,-4,-4,32.6,-4,-4
23967,NC,JASPER POINTE APARTMENTS,MOUNT AIRY,100,100,0,18.3,20,31.7,30,0
37414,NC,JEFFERSON VIEW APARTMENTS,JEFFERSON,93.3,93.3,0,42.9,-4,-4,-4,-4
18638,NC,JOSEPH E. PRICE ELDERLY CENTER,SELMA,93.8,93.8,0,93.3,-4,-4,0,0
6271,NC,JUNIPER POINT APARTMENTS,SANFORD,96.4,94.6,0,96.2,0,-4,-4,0
37562,NC,KENLY COURT APARTMENTS,KENLY,89.6,89.6,0,65.1,-4,-4,-4,-4
8959,NC,KENSINGTON GARDENS,SHELBY,97.7,72.7,0,-4,-4,-4,-4,-4
23961,NC,KENT PLACE,WHITEVILLE,90.6,90.6,0,65.5,-4,-4,-4,0
14271,NC,KIMBERLY PARK II DBA ASTER PARK,WINSTONSALEM,86.7,47,0,42.3,16.7,24.4,-4,-4
33508,NC,KINGS FALLS,KINGS MOUNTAIN,100,100,0,-4,38.9,33.3,-4,-4
35489,NC,KINGS GRANT COURT,STATESVILLE,94.4,94.4,0,41.2,-4,32.4,-4,-4
14273,NC,KINGS MILL,NEWPORT,100,100,0,47.7,-4,-4,-4,-4
1650,NC,KINGS ROW APARTMENTS,KINGS MOUNTAIN,98.2,73.2,0,-4,-4,31.7,-4,26.8
6118,NC,KINGSGATE SOUTH,GREENSBORO,0,0,0,0,0,0,0,0
8328,NC,KINGSTON RIDGE APTS,THOMASVILLE,96.7,96.7,0,-4,-4,32.8,-4,29.3
29011,NC,KINGSWAY APTS,KING,96.4,96.4,0,-4,-4,-4,-4,-4
24761,NC,KINGSWOOD APARTMENTS,KINGS MOUNTAIN,97.9,97.9,0,31.9,23.4,27.7,-4,-4
36729,NC,KINGSWOOD APTS,KING,100,100,0,52.5,-4,-4,-4,0
8380,NC,KINSTON HOTEL,KINSTON,89.5,89.5,0,58.8,-4,-4,-4,-4
3151,NC,KINSTON OAKS APTS,KINSTON,87.5,87.5,0,57.1,-4,-4,-4,-4
8966,NC,KIRKWOOD CROSSING,HIGH POINT,97.6,77.4,0,27.7,16.9,24.6,-4,-4
20317,NC,KITTRELL PLACE APARTMENTS,GREENVILLE,95.3,70.3,0,24.4,-4,31.1,-4,-4
8957,NC,KOINONIA II,LENOIR,90.5,90.5,0,36.8,42.1,-4,-4,-4
12561,NC,LA GRANGE VILLAS,LA GRANGE,100,100,0,65.2,-4,-4,-4,0
9732,NC,LA VIE AT RHODE ISLAND MILL,EDEN,78.1,78.1,0,26,-4,28,-4,-4
20368,NC,LADEARA CREST ESTATES APTS,WINSTONSALEM,64.1,51.4,0,77,15.9,-4,-4,0
6125,NC,LAGRANGE VILLAGE,LA GRANGE,100,100,0,78,-4,-4,-4,0
12614,NC,LAKE RIDGE COMMONS,WILMINGTON,96,72,0,42.6,29.6,-4,-4,-4
9687,NC,LAKE ROAD APARTMENTS,HIGH POINT,67.7,67.7,0,77.6,-4,-4,-4,0
23858,NC,LAKE VISTA APARTMENTS,LAKE LURE,90.6,90.6,0,-4,-4,-4,-4,-4
17451,NC,LAKEMOOR APTS,DURHAM,95.5,94.2,0,57.1,15,19,-4,-4
3484,NC,LAKESIDE APTS,ELIZABETH CITY,100,100,0,-4,-4,-4,-4,30
