ID,STATE,PROPERTYNAME,CITY,UNITS_FRA_SRC_PCT,UNITS_FRA_SRC_PBRA_PCT,UNITS_FRA_SRC_S8_PCT,UNITS_FRA_SRC_PH_PCT,UNITS_FRA_SRC_HOME_PCT,UNITS_FRA_SRC_HCV_PCT,UNITS_FRA_SRC_PBV_PCT,UNITS_FRA_SRC_S521_PCT,UNITS_FRA_SRC_OTHER_PCT
21116,OR,BS CASCADE VALLEY,MT ANGEL,0,0,0,0,0,0,0,0,0
14442,OR,BS MONTEBELLO,WILSONVILLE,0,0,0,0,0,0,0,0,0
38014,OR,BS SPYGLASS APARTMENTS,LINCOLN CITY,0,0,0,0,0,0,0,0,0
4178,OR,BS STRATFORD APARTMENTS,ASHLAND,0,0,0,0,0,0,0,0,0
27277,OR,BS WILLAMINA VILLA,WILLAMINA,0,0,0,0,0,0,0,0,0
3499,OR,BUCKMAN HEIGHTS,PORTLAND,0,0,0,0,0,0,0,0,0
30900,OR,BUD CLARK COMMONS,PORTLAND,0,0,0,0,0,0,0,0,0
3501,OR,BUTTERCREEK APARTMENTS,HERMISTON,0,0,0,0,0,0,0,0,0
831,OR,CAMELLIA COURT APARTMENTS,NEWBERG,0,0,0,0,0,0,0,0,0
8286,OR,CANBY VILLAGE,CANBY,0,0,0,0,0,0,0,0,0
8291,OR,CANDALARIA PLAZA,PORTLAND,0,0,0,0,0,0,0,0,0
3495,OR,CAPITOL PLAZA,SALEM,0,0,0,0,0,0,0,0,0
30858,OR,CARRIAGE COURT,CANBY,0,0,0,0,0,0,0,0,0
22103,OR,CASA VERDE,CANBY,0,0,0,0,0,0,0,0,0
28420,OR,CASCADE CROSSING,PORTLAND,0,0,0,0,0,0,0,0,0
28373,OR,CASCADE HOUSE AT HOPE VILLAGE,CANBY,0,0,0,0,0,0,0,0,0
9972,OR,CASCADIAN TERRACE,PORTLAND,0,0,0,0,0,0,0,0,0
16758,OR,CATHEDRAL GARDENS,PORTLAND,0,0,0,0,0,0,0,0,0
14395,OR,CEDAR MEADOWS,GRESHAM,0,0,0,0,0,0,0,0,0
16751,OR,"CEDARS APARTMENTS, THE",GRESHAM,0,0,0,0,0,0,0,0,0
24027,OR,CEDARWEST APARTMENTS,BEND,0,0,0,0,0,0,0,0,0
14399,OR,CENTER VILLAGE APARTMENTS (AKA 60TH & GLISAN),PORTLAND,0,0,0,0,0,0,0,0,0
14779,OR,CHAMPION PARK APARTMENTS PHASE I,TILLAMOOK,0,0,0,0,0,0,0,0,0
39253,OR,CHAMPION PARK APARTMENTS PHASE II,TILLAMOOK,0,0,0,0,0,0,0,0,0
26163,OR,CHARLESTON APARTMENTS,WILSONVILLE,0,0,0,0,0,0,0,0,0
16264,OR,CHAUCER COURT,PORTLAND,0,0,0,0,0,0,0,0,0
24034,OR,CHENOWITH RIM PLAZA,THE DALLES,0,0,0,0,0,0,0,0,0
28418,OR,CHERRY RIDGE APARTMENTS,TROUTDALE,0,0,0,0,0,0,0,0,0
38017,OR,CITY CENTER APARTMENTS,HILLSBORO,0,0,0,0,0,0,0,0,0
9077,OR,CLARA VISTA TOWNHOMES,PORTLAND,0,0,0,0,0,0,0,0,0
8017,OR,CLINTON RIDGE APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
2443,OR,COLLINS CIRCLE,PORTLAND,0,0,0,0,0,0,0,0,0
22105,OR,COLONIA AMISTAD,INDEPENDENCE,0,0,0,0,0,0,0,0,0
39657,OR,COLUMBIA KNOLL HEIGHTS (ELDERLY),PORTLAND,0,0,0,0,0,0,0,0,0
16211,OR,COLUMBIA KNOLL TERRACE (FAMILY),PORTLAND,0,0,0,0,0,0,0,0,0
14824,OR,COLUMBIA PARK,RAINIER,0,0,0,0,0,0,0,0,0
19490,OR,COMMODORE II THE,THE DALLES,0,0,0,0,0,0,0,0,0
38012,OR,"COMMONS, THE",PORTLAND,0,0,0,0,0,0,0,0,0
12571,OR,CONIFER GARDENS,MEDFORD,0,0,0,0,0,0,0,0,0
14820,OR,CORNELIUS PLACE,CORNELIUS,0,0,0,0,0,0,0,0,0
30906,OR,COTTONWOOD I APARTMENTS,HERMISTON,0,0,0,0,0,0,0,0,0
14397,OR,COTTONWOOD II APARTMENTS,HERMISTON,0,0,0,0,0,0,0,0,0
3496,OR,COVEY RUN APARTMENTS,FOREST GROVE,0,0,0,0,0,0,0,0,0
35448,OR,CRESTVIEW COURT,BEAVERTON,0,0,0,0,0,0,0,0,0
28421,OR,CROOKED RIVER MADISON APARTMENTS,MADRAS,0,0,0,0,0,0,0,0,0
31901,OR,CROOKED RIVER WILLOW CREEK APARTMENTS,MADRAS,0,0,0,0,0,0,0,0,0
30905,OR,CROOKED RIVER WINTERGREEN APARTMENTS,REDMOND,0,0,0,0,0,0,0,0,0
19489,OR,DAWSON PARK PLAZA,PORTLAND,0,0,0,0,0,0,0,0,0
21161,OR,DUCK COUNTRY DUNHILL APTS,DUNDEE,0,0,0,0,0,0,0,0,0
27319,OR,DUCK COUNTRY LINNWOOD,SHERWOOD,0,0,0,0,0,0,0,0,0
8019,OR,DUCK COUNTRY WILSONVILLE HEIGHTS APTS,WILSONVILLE,0,0,0,0,0,0,0,0,0
31899,OR,EAST FAIR TERRACE,GRESHAM,0,0,0,0,0,0,0,0,0
10021,OR,EASTLAKE VILLAGE,BEND,0,0,0,0,0,0,0,0,0
8298,OR,ELK CREEK TERRACE APARTMENTS,CANNON BEACH,0,0,0,0,0,0,0,0,0
12573,OR,ENGLEWOOD WEST APARTMENTS,SALEM,0,0,0,0,0,0,0,0,0
14398,OR,ERICKSON FRITZ APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
27276,OR,ESPERANZA COURT,PORTLAND,0,0,0,0,0,0,0,0,0
26116,OR,FAIRHAVEN GARDENS,SALEM,0,0,0,0,0,0,0,0,0
20384,OR,FAIRVIEW APARTMENTS,ONTARIO,0,0,0,0,0,0,0,0,0
8018,OR,FAIRVIEW ARMS,FAIRVIEW,0,0,0,0,0,0,0,0,0
14823,OR,FARMINGTON MEADOWS,BEAVERTON,0,0,0,0,0,0,0,0,0
35451,OR,FIFTH AVENUE COURT,PORTLAND,0,0,0,0,0,0,0,0,0
14828,OR,FIFTH AVENUE PLACE APARTMENTS (FKA EMPIRE PLACE ),PORTLAND,0,0,0,0,0,0,0,0,0
835,OR,FISTERRA GARDENS TOWNHOMES,YACHATS,0,0,0,0,0,0,0,0,0
27320,OR,FLOYD LIGHT APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
2492,OR,FOREST HILLS MANOR,REEDSPORT,0,0,0,0,0,0,0,0,0
33519,OR,FOREST PARK APARTMENTS,ST HELENS,0,0,0,0,0,0,0,0,0
39254,OR,FOUNTAIN PLACE,PORTLAND,0,0,0,0,0,0,0,0,0
37425,OR,FOUR OAKS,SALEM,0,0,0,0,0,0,0,0,0
9082,OR,FRANKLIN PLACE,MONMOUTH,0,0,0,0,0,0,0,0,0
19487,OR,GABLE PARK APARTMENTS,ST HELENS,0,0,0,0,0,0,0,0,0
38015,OR,GARDEN GROVE APARTMENTS,FOREST GROVE,0,0,0,0,0,0,0,0,0
8245,OR,GARDEN PARK ESTATES,PORTLAND,0,0,0,0,0,0,0,0,0
2446,OR,GARLINGTON PLACE,PORTLAND,0,0,0,0,0,0,0,0,0
23928,OR,GATEWAY COMMONS APTS,HILLSBORO,0,0,0,0,0,0,0,0,0
23930,OR,GATEWAY PARK APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
39302,OR,GILMAN COURT (AKA GLISAN COMMONS PHASE II),PORTLAND,0,0,0,0,0,0,0,0,0
24026,OR,GLISAN COMMONS,PORTLAND,0,0,0,0,0,0,0,0,0
2493,OR,GRANDE WOODS APARTMENTS,LA GRANDE,0,0,0,0,0,0,0,0,0
32628,OR,GRANTS PASS SENIOR HOUSING,GRANTS PASS,0,0,0,0,0,0,0,0,0
26599,OR,GRAY'S LANDING,PORTLAND,0,0,0,0,0,0,0,0,0
14443,OR,GREELEY HEIGHTS,WARM SPRINGS,0,0,0,0,0,0,0,0,0
31896,OR,GREEN LEAF VILLAGE,EUGENE,0,0,0,0,0,0,0,0,0
8297,OR,GREEN TREE APARTMENTS,LA GRANDE,0,0,0,0,0,0,0,0,0
12566,OR,GREENBRIAR APARTMENTS,CANBY,0,0,0,0,0,0,0,0,0
12565,OR,GREENBURG OAKS APTS (FKA VILLA LA PAZ APARTMENTS),TIGARD,0,0,0,0,0,0,0,0,0
14444,OR,"GREENS AT MONTCLAIR, THE",MILTON-FREEWATER,0,0,0,0,0,0,0,0,0
26643,OR,"GREENS AT RIDINGS, THE",MOLALLA,0,0,0,0,0,0,0,0,0
26598,OR,GRESHAM STATION APARTMENTS,GRESHAM,0,0,0,0,0,0,0,0,0
2496,OR,GRESHAM VILLAGE SQUARE (AKA VILLAGE SQUARE),GRESHAM,0,0,0,0,0,0,0,0,0
39688,OR,HAMILTON WEST APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
31900,OR,HARBECK VILLAGE APARTMENTS,GRANTS PASS,0,0,0,0,0,0,0,0,0
24030,OR,HARVARD STREET PHASE I,BANDON,0,0,0,0,0,0,0,0,0
2488,OR,HARVARD STREET PHASE II,BANDON,0,0,0,0,0,0,0,0,0
37474,OR,HAWTHORN AT 29TH PLACE APARTMENTS,EUGENE,0,0,0,0,0,0,0,0,0
27272,OR,HAWTHORNE EAST,PORTLAND,0,0,0,0,0,0,0,0,0
31853,OR,HAZEL COURT,JEFFERSON,0,0,0,0,0,0,0,0,0
35450,OR,HAZELWOOD STATION,PORTLAND,0,0,0,0,0,0,0,0,0
14393,OR,HELEN ANN SWINDELLS BLDG,PORTLAND,0,0,0,0,0,0,0,0,0
31851,OR,HERON RIDGE APTS,BROOKINGS,0,0,0,0,0,0,0,0,0
9081,OR,HEWITT PLACE,TROUTDALE,0,0,0,0,0,0,0,0,0
21159,OR,HIGH DESERT COMMONS,REDMOND,0,0,0,0,0,0,0,0,0
38010,OR,HIGH VALLEY ESTATES,KLAMATH FALLS,0,0,0,0,0,0,0,0,0
14829,OR,HIGHLAND VIEW APARTMENTS,ELGIN,0,0,0,0,0,0,0,0,0
26597,OR,HILLSIDE TERRACE,COQUILLE,0,0,0,0,0,0,0,0,0
8293,OR,HOLGATE PLAZA,PORTLAND,0,0,0,0,0,0,0,0,0
31895,OR,HOLIDAY GARDENS GRANTS PASS APARTMENTS,GRANTS PASS,0,0,0,0,0,0,0,0,0
39259,OR,HOLIDAY GARDENS SANDY APARTMENTS,SANDY,0,0,0,0,0,0,0,0,0
30899,OR,HOLLYFIELD VILLAGE,LAKE OSWEGO,0,0,0,0,0,0,0,0,0
8290,OR,HOOD RIVER CROSSING APARTMENTS,HOOD RIVER,0,0,0,0,0,0,0,0,0
30903,OR,HUDSON'S POINTE APARTMENTS,SEASIDE,0,0,0,0,0,0,0,0,0
20382,OR,HUMBOLDT GARDENS,PORTLAND,0,0,0,0,0,0,0,0,0
19486,OR,IKOI SO TERRACE,MILWAUKIE,0,0,0,0,0,0,0,0,0
9974,OR,INDIAN CREEK COURT,HOOD RIVER,0,0,0,0,0,0,0,0,0
21111,OR,INDIAN CREEK VILLAGE,HOOD RIVER,0,0,0,0,0,0,0,0,0
16753,OR,INDIAN HILLS,PENDLETON,0,0,0,0,0,0,0,0,0
26113,OR,JACOB'S LANE,EUGENE,0,0,0,0,0,0,0,0,0
39692,OR,JASMINE PARK I,GRANTS PASS,0,0,0,0,0,0,0,0,0
27274,OR,"JEFFREY APARTMENTS, THE",PORTLAND,0,0,0,0,0,0,0,0,0
33521,OR,"JETTY APARTMENTS, THE",LINCOLN CITY,0,0,0,0,0,0,0,0,0
33524,OR,JOSE ARCIGA APARTMENTS,FOREST GROVE,0,0,0,0,0,0,0,0,0
37472,OR,JOSE ARCIGA APARTMENTS,CORNELIUS,0,0,0,0,0,0,0,0,0
39303,OR,JULIAN HOTEL,CORVALLIS,0,0,0,0,0,0,0,0,0
28417,OR,KAFOURY COMMONS,PORTLAND,0,0,0,0,0,0,0,0,0
26161,OR,KATERI PARK,PORTLAND,0,0,0,0,0,0,0,0,0
14825,OR,"KEARNEY HOUSE, THE",PORTLAND,0,0,0,0,0,0,0,0,0
8288,OR,KELLY PLACE,GRESHAM,0,0,0,0,0,0,0,0,0
2487,OR,KINNAMAN TOWNHOMES,ALOHA,0,0,0,0,0,0,0,0,0
27271,OR,"KNOLL AT TIGARD, THE",TIGARD,0,0,0,0,0,0,0,0,0
16755,OR,KP HILLHOUSE,ALBANY,0,0,0,0,0,0,0,0,0
16218,OR,KP SANTIAM TERRACE,ALBANY,0,0,0,0,0,0,0,0,0
834,OR,KP WALNUT COURT,CORVALLIS,0,0,0,0,0,0,0,0,0
39695,OR,LAGRANDE RETIREMENT APARTMENTS,LA GRANDE,0,0,0,0,0,0,0,0,0
2441,OR,LAKE CREST APARTMENTS,MILWAUKIE,0,0,0,0,0,0,0,0,0
4179,OR,LAKE EMPIRE APARTMENTS,COOS BAY,0,0,0,0,0,0,0,0,0
8292,OR,LANCASTER BRIDGE APARTMENTS,CORVALLIS,0,0,0,0,0,0,0,0,0
37428,OR,LARKSPUR ARIEL GLEN APARTMENTS,BEND,0,0,0,0,0,0,0,0,0
3493,OR,LARKSPUR HEALY HEIGHTS,BEND,0,0,0,0,0,0,0,0,0
31898,OR,LENTS 2000,PORTLAND,0,0,0,0,0,0,0,0,0
9085,OR,LENTS VILLAGE APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
37968,OR,LEXINGTON APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
27275,OR,LINC245 (FKA VILLAGE AT LOVEJOY FOUNTAIN),PORTLAND,0,0,0,0,0,0,0,0,0
16750,OR,LINCOLN VILLAGE,LINCOLN CITY,0,0,0,0,0,0,0,0,0
16749,OR,LINCOLN WOODS,PORTLAND,0,0,0,0,0,0,0,0,0
37469,OR,LOS JARDINES DE LA PAZ,PORTLAND,0,0,0,0,0,0,0,0,0
39261,OR,LOVEJOY STATION,PORTLAND,0,0,0,0,0,0,0,0,0
16709,OR,MACDONALD WEST APTS,PORTLAND,0,0,0,0,0,0,0,0,0
22107,OR,MADRAS ESTATES,MADRAS,0,0,0,0,0,0,0,0,0
39685,OR,"MAGNOLIA, THE (AKA ELIOT MLK PROJECT)",PORTLAND,0,0,0,0,0,0,0,0,0
12572,OR,MARTIN LUTHER KING MANOR,PORTLAND,0,0,0,0,0,0,0,0,0
26642,OR,MARWOOD PLAZA,PORTLAND,0,0,0,0,0,0,0,0,0
8013,OR,MASON GROVE,MILTON-FREEWATER,0,0,0,0,0,0,0,0,0
30857,OR,MAYBELLE CLARK  MACDONALD RESIDENCE,PORTLAND,0,0,0,0,0,0,0,0,0
20426,OR,MCA MOUNTAIN CREST APARTMENTS,ENTERPRISE,0,0,0,0,0,0,0,0,0
39260,OR,MCCOY VILLAGE (FKA GLADYS MCCOY VILLAGE),PORTLAND,0,0,0,0,0,0,0,0,0
14394,OR,MCCULLER CROSSING,PORTLAND,0,0,0,0,0,0,0,0,0
24035,OR,MCHA RIO BELLA (FKA BELLA VISTA),HOOD RIVER,0,0,0,0,0,0,0,0,0
22108,OR,MCHA RIO BELLA HEIGHTS (FKA RIVERSIDE APARTMENTS),HOOD RIVER,0,0,0,0,0,0,0,0,0
22112,OR,MEADOWBROOK II APARTMENTS,JOHN DAY,0,0,0,0,0,0,0,0,0
27265,OR,"MEADOWS AT HOPE VILLAGE, THE",CANBY,0,0,0,0,0,0,0,0,0
37470,OR,MERLO STATION APTS I,BEAVERTON,0,0,0,0,0,0,0,0,0
14401,OR,MERLO STATION APTS II,BEAVERTON,0,0,0,0,0,0,0,0,0
14781,OR,MIDLAND COMMONS,PORTLAND,0,0,0,0,0,0,0,0,0
2489,OR,MINERVA PLAZA,PORTLAND,0,0,0,0,0,0,0,0,0
26644,OR,MIRACLES CENTRAL APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
37427,OR,MIRACLES CLUB,PORTLAND,0,0,0,0,0,0,0,0,0
12568,OR,MIRAFLORES,PORTLAND,0,0,0,0,0,0,0,0,0
35445,OR,MOLALLA GARDENS,MOLALLA,0,0,0,0,0,0,0,0,0
23929,OR,MONTEBELLO APARTMENTS,HILLSBORO,0,0,0,0,0,0,0,0,0
28415,OR,"MORRISON, THE",PORTLAND,0,0,0,0,0,0,0,0,0
37468,OR,MORROW ESTATES,BOARDMAN,0,0,0,0,0,0,0,0,0
16756,OR,MOUNTAIN GLEN APARTMENTS,HEPPNER,0,0,0,0,0,0,0,0,0
836,OR,MOUNTAIN VIEW MANOR,OAKRIDGE,0,0,0,0,0,0,0,0,0
39690,OR,MOUNTAIN VISTA APARTMENTS,MEDFORD,0,0,0,0,0,0,0,0,0
27267,OR,MUSOLF MANOR  (FKA FOSTER APTS),PORTLAND,0,0,0,0,0,0,0,0,0
16759,OR,NAWIKKA COURT APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
30902,OR,NAYA GENERATIONS,PORTLAND,0,0,0,0,0,0,0,0,0
38013,OR,NEW COLUMBIA CECELIA,PORTLAND,0,0,0,0,0,0,0,0,0
5222,OR,NEW COLUMBIA HAVEN 9,PORTLAND,0,0,0,0,0,0,0,0,0
9973,OR,NEW COLUMBIA TROUTON,PORTLAND,0,0,0,0,0,0,0,0,0
39257,OR,NEW COLUMBIA WOOLSEY 1,PORTLAND,0,0,0,0,0,0,0,0,0
2490,OR,NEW COLUMBIA WOOLSEY 2,PORTLAND,0,0,0,0,0,0,0,0,0
32625,OR,NEW COLUMBIA WOOLSEY 3,PORTLAND,0,0,0,0,0,0,0,0,0
14780,OR,NEWPORT NORTH AND SOUTH APARTMENTS,NEWPORT,0,0,0,0,0,0,0,0,0
39256,OR,NOHA ALDER COURT,WARRENTON,0,0,0,0,0,0,0,0,0
9127,OR,NORTH MAIN APTS,MILWAUKIE,0,0,0,0,0,0,0,0,0
3500,OR,OAK PLAZA,ALBANY,0,0,0,0,0,0,0,0,0
7971,OR,OAK VIEW GARDENS (AKA CONGREGATE CARE),GRANTS PASS,0,0,0,0,0,0,0,0,0
26157,OR,OCEAN WINDS APARTMENTS,BROOKINGS,0,0,0,0,0,0,0,0,0
20380,OR,OLESON WOODS APARTMENTS,TIGARD,0,0,0,0,0,0,0,0,0
16748,OR,ORCHARD PARK APARTMENTS,SALEM,0,0,0,0,0,0,0,0,0
26640,OR,"ORCHARDS AT ORENCO I, THE",HILLSBORO,0,0,0,0,0,0,0,0,0
33567,OR,"ORCHARDS AT ORENCO II, THE",HILLSBORO,0,0,0,0,0,0,0,0,0
39304,OR,"ORCHARDS AT ORENCO III, THE",HILLSBORO,0,0,0,0,0,0,0,0,0
4174,OR,ORCHARDS PLAZA,MCMINNVILLE,0,0,0,0,0,0,0,0,0
21115,OR,PACIFIC PINES,BANDON,0,0,0,0,0,0,0,0,0
12567,OR,PACIFIC TOWER,PORTLAND,0,0,0,0,0,0,0,0,0
5223,OR,PARK AT EMERALD VILLAGE,SPRINGFIELD,0,0,0,0,0,0,0,0,0
32629,OR,PARK AVENUE APARTMENTS,WOODBURN,0,0,0,0,0,0,0,0,0
28374,OR,PARK MANOR,LEBANON,0,0,0,0,0,0,0,0,0
16754,OR,PARK TERRACE,PORTLAND,0,0,0,0,0,0,0,0,0
9080,OR,PARK TOWER APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
7970,OR,PARK VISTA,PORTLAND,0,0,0,0,0,0,0,0,0
27321,OR,PARKVIEW COMMONS,WARRENTON,0,0,0,0,0,0,0,0,0
2495,OR,PARKWAY WEST APTS,SALEM,0,0,0,0,0,0,0,0,0
5224,OR,"PATTON HOME, THE",PORTLAND,0,0,0,0,0,0,0,0,0
24029,OR,PATTON PARK APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
31854,OR,PAULINA PEAK ASPEN VILLAS,REDMOND,0,0,0,0,0,0,0,0,0
9128,OR,"PAULINA PEAK PARKS AT EASTLAKE, THE",BEND,0,0,0,0,0,0,0,0,0
22104,OR,PEARL COURT APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
27269,OR,PELICAN'S PERCH APARTMENTS,BROOKINGS,0,0,0,0,0,0,0,0,0
833,OR,PENDLETON SQUARE I,PENDLETON,0,0,0,0,0,0,0,0,0
32627,OR,PENDLETON SQUARE II,PENDLETON,0,0,0,0,0,0,0,0,0
3494,OR,PETER PAULSON APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
21112,OR,PINE TREE APTS,WINSTON,0,0,0,0,0,0,0,0,0
26600,OR,PINEHURST APARTMENTS,LA GRANDE,0,0,0,0,0,0,0,0,0
20383,OR,"PINES APARTMENTS, THE",FLORENCE,0,0,0,0,0,0,0,0,0
21117,OR,PLAZA TOWNHOMES,PORTLAND,0,0,0,0,0,0,0,0,0
3497,OR,POWELL PLAZA I,PORTLAND,0,0,0,0,0,0,0,0,0
33526,OR,POWELL PLAZA II,PORTLAND,0,0,0,0,0,0,0,0,0
27264,OR,PRAIRIE VIEW,EUGENE,0,0,0,0,0,0,0,0,0
9979,OR,PUTNAM POINTE (AKA LAVA COURT),BEND,0,0,0,0,0,0,0,0,0
8287,OR,QUEEN ANNE APARTMENTS,LEBANON,0,0,0,0,0,0,0,0,0
5226,OR,QUIMBY STREET APARTMENTS,BEND,0,0,0,0,0,0,0,0,0
30856,OR,RAIN GARDEN APTS,WILSONVILLE,0,0,0,0,0,0,0,0,0
5225,OR,RAMONA APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
22106,OR,RC HOUSING CHENNAI LANDING,MADRAS,0,0,0,0,0,0,0,0,0
33568,OR,RC HOUSING RIVERSIDE APARTMENTS PRINEVILLE,PRINEVILLE,0,0,0,0,0,0,0,0,0
26166,OR,REDMOND TRIANGLE,REDMOND,0,0,0,0,0,0,0,0,0
14822,OR,REDWOOD PARK APARTMENTS,EUGENE,0,0,0,0,0,0,0,0,0
16216,OR,REINDEER MEADOWS APARTMENTS,REDMOND,0,0,0,0,0,0,0,0,0
9083,OR,RICKREALL CREEK TOWNHOMES,DALLAS,0,0,0,0,0,0,0,0,0
8015,OR,"RIDGE APARTMENTS, THE",LINCOLN CITY,0,0,0,0,0,0,0,0,0
19488,OR,RIDGEMONT APARTMENTS,REDMOND,0,0,0,0,0,0,0,0,0
8294,OR,RIVERSIDE MANOR I,REEDSPORT,0,0,0,0,0,0,0,0,0
26158,OR,"ROCKWOOD BUILDING, THE",GRESHAM,0,0,0,0,0,0,0,0,0
32621,OR,ROGUE RIVER ESTATES,MEDFORD,0,0,0,0,0,0,0,0,0
37426,OR,ROGUE VIEW GARDENS,GRANTS PASS,0,0,0,0,0,0,0,0,0
9076,OR,ROSE SCHNITZER TOWER,PORTLAND,0,0,0,0,0,0,0,0,0
19445,OR,ROSE VILLA APARTMENTS,ROSEBURG,0,0,0,0,0,0,0,0,0
8012,OR,ROSELYN APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
38009,OR,ROSEMONT COURT (FKA VILLA ST ROSE),PORTLAND,0,0,0,0,0,0,0,0,0
8289,OR,ROSEMONT TOWN HOMES,PORTLAND,0,0,0,0,0,0,0,0,0
21160,OR,ROSEWOOD PLAZA,GRESHAM,0,0,0,0,0,0,0,0,0
16263,OR,ROSEWOOD TERRACE,OREGON CITY,0,0,0,0,0,0,0,0,0
39693,OR,SALMONBERRY KNOLL,SEASIDE,0,0,0,0,0,0,0,0,0
33525,OR,SCOTT CREST PLAZA,PORTLAND,0,0,0,0,0,0,0,0,0
12569,OR,SECURITY APARTMENTS,PENDLETON,0,0,0,0,0,0,0,0,0
37476,OR,SENECA TERRACE,MILWAUKIE,0,0,0,0,0,0,0,0,0
829,OR,SEQUOIA SQUARE,PORTLAND,0,0,0,0,0,0,0,0,0
28423,OR,SHA PARKWAY EAST APTS,SALEM,0,0,0,0,0,0,0,0,0
8016,OR,SHA ROBERT LINDSEY TOWER,SALEM,0,0,0,0,0,0,0,0,0
3492,OR,SHAVER GREEN APTS,PORTLAND,0,0,0,0,0,0,0,0,0
828,OR,SHELDON VILLAGE PHASE I,EUGENE,0,0,0,0,0,0,0,0,0
26114,OR,SHERIDAN SQUARE APARTMENTS II,TILLAMOOK,0,0,0,0,0,0,0,0,0
16212,OR,SHOREWOOD APARTMENTS (CC),CANNON BEACH,0,0,0,0,0,0,0,0,0
24037,OR,SIERRA WEST,HILLSBORO,0,0,0,0,0,0,0,0,0
37423,OR,SITKA APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
2445,OR,SIUSLAW DUNES,FLORENCE,0,0,0,0,0,0,0,0,0
10020,OR,SM MULTNOMAH MANOR,PORTLAND,0,0,0,0,0,0,0,0,0
35446,OR,SOLHAVN,CLATSKANIE,0,0,0,0,0,0,0,0,0
2491,OR,SOUTHFAIR,SALEM,0,0,0,0,0,0,0,0,0
4175,OR,SOUTHVIEW TERRACE,SALEM,0,0,0,0,0,0,0,0,0
22113,OR,SPRING STREET APARTMENTS,MEDFORD,0,0,0,0,0,0,0,0,0
37471,OR,"ST FRANCIS, THE (FKA MUSEUM PLACE NORTH)",PORTLAND,0,0,0,0,0,0,0,0,0
37473,OR,ST JAMES,PORTLAND,0,0,0,0,0,0,0,0,0
21113,OR,STATION PLACE TOWER,PORTLAND,0,0,0,0,0,0,0,0,0
5220,OR,STAYTON MANOR,STAYTON,0,0,0,0,0,0,0,0,0
26162,OR,STEPHENS CREEK CROSSING NORTH,PORTLAND,0,0,0,0,0,0,0,0,0
32623,OR,STEPHENS CREEK CROSSING SOUTH (HILLSDALE TERRACE),PORTLAND,0,0,0,0,0,0,0,0,0
2442,OR,STEWART TERRACE,SHERWOOD,0,0,0,0,0,0,0,0,0
22111,OR,STILLWATER APARTMENTS,LEBANON,0,0,0,0,0,0,0,0,0
16220,OR,SUNLAND PARK,HERMISTON,0,0,0,0,0,0,0,0,0
5268,OR,SUNRISE ESTATES PHASE I & II,THE DALLES,0,0,0,0,0,0,0,0,0
38016,OR,SUNSET GARDENS APARTMENTS,HILLSBORO,0,0,0,0,0,0,0,0,0
16752,OR,SUNSET VIEW APARTMENTS,BEAVERTON,0,0,0,0,0,0,0,0,0
8296,OR,TAMARACK VILLAGE,SISTERS,0,0,0,0,0,0,0,0,0
33520,OR,TANGLEWOOD APARTMENTS,FLORENCE,0,0,0,0,0,0,0,0,0
9079,OR,TENINO TERRACE,PORTLAND,0,0,0,0,0,0,0,0,0
14400,OR,"TERRACE AT MT SCOTT, THE",PORTLAND,0,0,0,0,0,0,0,0,0
33522,OR,TILLICUM COURT APARTMENTS,PORTLAND,0,0,0,0,0,0,0,0,0
31852,OR,TIMBER GROVE ESTACADA VILLAGE,ESTACADA,0,0,0,0,0,0,0,0,0
37424,OR,TIMBER GROVE FIRWOOD VILLAGE,SANDY,0,0,0,0,0,0,0,0,0
9084,OR,TOWN CENTER STATION,HAPPY VALLEY,0,0,0,0,0,0,0,0,0
14396,OR,UPSHUR HOUSE,PORTLAND,0,0,0,0,0,0,0,0,0
27318,OR,UPTOWN TOWER,PORTLAND,0,0,0,0,0,0,0,0,0
33518,OR,VALLEY PINES APARTMENTS,MEDFORD,0,0,0,0,0,0,0,0,0
27270,OR,VERMONT SPRINGS,PORTLAND,0,0,0,0,0,0,0,0,0
2494,OR,VILLA CAPRI,BEAVERTON,0,0,0,0,0,0,0,0,0
16757,OR,VILLA CAPRI,HILLSBORO,0,0,0,0,0,0,0,0,0
38008,OR,"VILLA DE CLARA VISTA (VISTA DE ROSAS,CULLY PLACE)",PORTLAND,0,0,0,0,0,0,0,0,0
8014,OR,VILLA DE SUENOS,PORTLAND,0,0,0,0,0,0,0,0,0
