ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_EQUAL_PCT,HOH_DOB_VALID_PCT,MBRS_DOB_VALID_PCT,UNITS_WATLEAST1_UNDR18_PCT,UNITS_WATLEAST1_ABOVE62_PCT,UNITS_WHOH_ABOVE62_PCT
4565,AL,BRENTWOOD LANDING II APARTMENTS,PRATTVILLE,89.6,100,100,69.8,-4,-4
20475,AL,BRENTWOOD PARK,TALLADEGA,72,100,100,58,-4,-4
21827,AL,BREWINGTON POINTE APARTMENTS FKA BREWINGTON PLACE,BREWTON,-4,100,100,43.8,31.3,31.3
1870,AL,BRIARWOOD ESTATES,ROBERTSDALE,-4,100,100,52.5,-4,-4
17460,AL,BRISTOL DOWNS APARTMENTS FKA FIELDCREST,MONTGOMERY,88.5,100,100,40.6,10.3,9.8
1864,AL,BROOK HAVEN APARTMENTS,HUNTSVILLE,-4,100,100,33.3,19,19
20517,AL,BROOKEVILLE APARTMENTS,GADSDEN,-4,100,100,37.5,-4,-4
29446,AL,BROOKSHIRE MANOR APARTMENTS,THOMASVILLE,-4,100,100,0,46.7,46.7
29440,AL,BROOKSIDE APARTMENTS,WADLEY,-4,100,100,-4,-4,-4
33249,AL,BROOKSTONE VILLAGE APARTMENTS,JACKSONVILLE,-4,100,100,0,95.7,95.7
18708,AL,BROOKVIEW APARTMENTS,MONTGOMERY,76.9,100,100,35.4,21.5,20
33246,AL,BROOKWOOD APARTMENTS,FOLEY,-4,100,100,28.9,39.5,34.2
32,AL,BUTLER COVE,BUTLER,100,100,100,57.6,-4,-4
18752,AL,CADENCE POINT (FKA THE BOULEVARD),ENTERPRISE,89.3,100,100,30.4,21.4,21.4
6288,AL,CAHABA GLADES APARTMENTS FKA CAHABA TRACE APTS,CENTREVILLE,83.3,100,100,37,-4,-4
31987,AL,CAMBRIDGE APARTMENTS,CENTRE,95,100,100,40,-4,-4
27458,AL,CAMELLIA PLACE,MONROEVILLE,91.7,100,100,58.3,-4,-4
20474,AL,CAMELLIA VILLAGE F/K/A SASSER HAVEN,BRANTLEY,-4,100,100,-4,-4,-4
33719,AL,CANAAN ESTATES II,TALLADEGA,-4,100,100,-4,-4,-4
30175,AL,CANDICE COVE,SEMMES,-4,100,100,27.8,37.5,37.5
18758,AL,CANDLEWICK SENIOR VILLAGE,MONROEVILLE,100,100,100,-4,53.1,53.1
33245,AL,CANDLEWOOD APARTMENTS,HURTSBORO,78.3,100,100,52.2,-4,-4
36794,AL,CANEBRAKE APARTMENTS,UNIONTOWN,88.9,100,100,41.7,-4,-4
33247,AL,CANTERBURY APARTMENTS,GREENSBORO,100,100,100,-4,44.7,44.7
35082,AL,CANYON VIEW APARTMENTS,PISGAH,-4,100,100,-4,-4,-4
5564,AL,CARDINAL APARTMENTS,ADDISON,-4,100,100,-4,-4,-4
33087,AL,CARRIAGE HILLS APARTMENTS,GREENSBORO,-4,100,100,0,67.4,67.4
12102,AL,CARROLLTON MANOR APARTMENTS,CARROLLTON,-4,100,100,41.7,-4,-4
17464,AL,CARSON LANDING APARTMENTS,CENTER POINT,81.7,100,100,59.2,-4,-4
12097,AL,CASTLEWOOD APARTMENTS,HUNTSVILLE,-4,100,100,33.9,-4,-4
31993,AL,CEDAR FOREST APARTMENTS,BREWTON,90.9,100,100,39.4,-4,-4
6293,AL,CEDAR GROVE APARTMENTS,SELMA,94.2,100,100,38.5,-4,-4
33764,AL,CEDAR KEY APARTMENTS,CEDAR BLUFF,-4,100,100,-4,-4,-4
51,AL,CEDAR TERRACE APARTMENTS,SELMA,-4,100,100,0,87.5,87.5
16983,AL,CEDAR VILLAGE APARTMENTS,ROGERSVILLE,100,100,100,42.9,-4,-4
35130,AL,CEDARHAVEN,CEDAR BLUFF,-4,100,100,0,-4,-4
13764,AL,CHALKVILLE MANOR APARTMENTS,BIRMINGHAM,64.7,100,100,72.5,-4,-4
6342,AL,CHANCERY SQUARE,EIGHT MILE,89.3,100,100,33.9,41.1,39.3
12095,AL,CHARLES PLACE,RUSSELLVILLE,91.7,100,100,43.8,25,22.9
5566,AL,CHARLESTON SQUARE APARTMENTS FORMERLY DEER RUN,TROY,-4,100,100,47.7,-4,-4
12098,AL,CHASE PARK APARTMENTS,MONTGOMERY,-4,100,100,43.2,14.8,13.6
50,AL,CHASTAIN MANOR,TUSCALOOSA,-4,100,100,0,85.7,83.9
40545,AL,CHEROKEE APARTMENTS,AKRON,-4,100,100,-4,-4,-4
35086,AL,CHEROKEE ESTATES,CENTRE,100,100,100,-4,54.8,54.8
5560,AL,CHERRY RIDGE INDEPENDENT LIVING APTS.,BIRMINGHAM,-4,100,100,0,92.7,92.7
40549,AL,CHERRY RIDGE VILLAGE APARTMENTS,BIRMINGHAM,-4,100,100,0,94.6,92.9
31995,AL,CHESTNUT GLEN,HUNTSVILLE,70,100,100,77.5,-4,-4
5562,AL,CHESTNUT HILL ESTATES,ALTOONA,-4,100,100,0,58.3,58.3
32810,AL,CHESTNUT TRACE,TUSCALOOSA,80.2,100,100,63.5,-4,-4
18706,AL,CHESTNUT TRACE II,UNINCORPORATED TUSCALOOSA COUNTY,91.4,100,100,73.3,-4,-4
18712,AL,CHICKASAW II APARTMENTS,LINDEN,100,100,100,-4,-4,-4
38665,AL,CITY COURT II APARTMENTS,TALLADEGA,72.2,100,100,63.9,-4,-4
13767,AL,CITYCENTER PLACE,BIRMINGHAM,100,100,100,0,83.9,83.9
29445,AL,CLANTON VILLAS,CLANTON,100,100,100,0,84.8,84.8
9574,AL,CLARION COVE,PELL CITY,89.8,100,100,37.3,35.6,32.2
28658,AL,CLARKSTON SQUARE,HUNTSVILLE,-4,100,100,0,91.1,91.1
23554,AL,CLEAR SPRING APARTMENTS,COLUMBIANA,87.2,100,100,41,-4,-4
30226,AL,CLIO MANOR,CLIO,-4,100,100,-4,60,60
22195,AL,COBBLESTONE COVE APARTMENTS,MONTEVALLO,80,100,98.1,45.7,-4,-4
17461,AL,COBBLESTONE CREEK,MONTEVALLO,-4,100,100,-4,87.3,87.3
33773,AL,COBBLESTONE VILLAGE APARTMENTS,CLANTON,94.6,100,100,0,83.9,83.9
10264,AL,COLLEGE MANOR APARTMENTS,GADSDEN,87.9,100,100,81.8,-4,-4
40538,AL,COLLIER COVE,HARTSELLE,87.5,100,100,52.5,-4,-4
10418,AL,COLUMBIA-HALL APARTMENTS,COLUMBIA,100,100,100,-4,-4,-4
30227,AL,COLUMBUS SQUARE I,MONTGOMERY,94.4,100,100,66.7,-4,-4
30224,AL,COLUMBUS SQUARE II,MONTGOMERY,100,100,100,63.2,-4,-4
28650,AL,COMMERCE STREET MANOR APARTMENTS,GREENVILLE,-4,100,100,0,80.4,80.4
9419,AL,COMMUNITY VILLAGE I,MONTGOMERY,-4,100,100,62,-4,-4
21674,AL,COOSA BEND APARTMENTS,GADSDEN,78,98,99.1,70,-4,-4
17559,AL,COOSA VILLAGE APARTMENTS,SYLACAUGA,100,100,100,0,94.6,94.6
27460,AL,CORNERSTONE PLACE,ALEXANDER CITY,-4,100,100,47.9,22.9,22.9
17558,AL,COTTAGE HILL PLACE,MOBILE,100,100,100,62.5,-4,-4
1873,AL,COTTAGE HILL POINTE APARTMENTS,MOBILE,82.6,100,100,62.6,10.3,9.7
9418,AL,COTTAGE PARK APARTMENTS,BAY MINETTE,91.2,100,100,36.3,14.3,14.3
29443,AL,COTTON RUN APARTMENTS,PHENIX CITY,80.2,100,100,51,-4,-4
29436,AL,COTTONWOOD APARTMENTS,ATHENS,87.5,100,100,35.4,-4,-4
11054,AL,COTTONWOOD ESTATES,JACKSON,-4,100,100,37.5,-4,-4
10997,AL,COTTONWOOD SENIOR APARTMENTS,MOBILE,100,100,100,0,92.5,92.5
10261,AL,COUNTRY CLUB COTTAGES,THOMASVILLE,100,100,100,0,87.5,87.5
5611,AL,COUNTRY VILLAGE,GREENVILLE,-4,100,100,0,92.1,92.1
21679,AL,COUNTRYSIDE VILLAS,HEADLAND,58.3,100,100,45.8,-4,-4
17513,AL,COUNTRYWOOD I & II APARTMENTS,CENTREVILLE,90.6,100,100,-4,59.4,59.4
12155,AL,COURT MANOR APARTMENTS F/K/A PINE CREEK APTS,PRATTVILLE,100,100,100,0,88.6,86.4
33244,AL,COVENTRY GARDENS,GROVE HILL,-4,100,100,43.8,-4,-4
10421,AL,COVINGTON PARK,OPP,100,100,100,35.4,-4,-4
23451,AL,CRAWFORD PARK,SCOTTSBORO,92.5,100,100,0,90,90
11000,AL,CREEK RIDGE APARTMENTS,EUFAULA,76.1,100,100,32.6,26.1,26.1
23507,AL,CREEKSTONE APARTMENTS,RUSSELLVILLE,93.8,100,100,-4,45.8,43.8
33772,AL,CREEKVIEW VILLAGE,FLORENCE,100,100,100,0,82.1,80.4
6561,AL,CREEKWOOD APARTMENTS,DEMOPOLIS,75,100,100,53.1,-4,-4
1184,AL,CREEKWOOD VILLAGE APARTMENTS,TUSCALOOSA,72.4,100,100,78.9,12.2,11.4
9576,AL,CRESTVIEW SENIOR COTTAGES,PRATTVILLE,-4,100,100,0,94.6,94.6
24771,AL,CRESTWOOD APARTMENTS,HANCEVILLE,93.8,100,100,0,84.4,84.4
41,AL,CROWN CHASE,PHENIX CITY,95.8,100,100,-4,83.3,83.3
1922,AL,CRYAR HOMES,ALBERTVILLE,-4,100,100,27.5,30,30
12104,AL,CULLMAN VILLAGE APARTMENTS,CULLMAN,-4,100,100,30.8,-4,-4
16980,AL,CUMBERLAND HEIGHTS,SECTION,100,100,100,-4,-4,-4
9573,AL,CYPRESS LANDING,FLORENCE,96.6,100,100,37.9,19,19
18759,AL,CYPRESS TRACE APARTMENTS,BAY MINETTE,100,100,100,0,80,80
18756,AL,CYPRESS VILLAGE APARTMENTS,TUSKEGEE,75,100,100,60.7,0,0
38670,AL,DAKOTA APARTMENTS,TUSCALOOSA,90,100,100,50,-4,-4
1926,AL,DAUPHIN GATE,MOBILE,91.5,100,100,56.1,9.4,9.4
31986,AL,DECATUR PLACE I FKA SUMMER PLACE FKA BOARDWALK VILLAS,DECATUR,87.8,100,100,35.9,12.2,11.5
11046,AL,DECATUR PLACE II FKA SUMMER PLACE FKA BOARDWALK VILLAS II,DECATUR,-4,100,100,28.6,-4,-4
13810,AL,DEER PARK APARTMENTS,BIRMINGHAM,88.1,100,100,62.7,-4,-4
6513,AL,DEER RIDGE,FORT PAYNE,-4,100,100,0,92.5,92.5
23511,AL,DEER RIDGE II,FT PAYNE,96.2,100,100,0,82.7,80.8
13816,AL,DEERCREEK VILLAGE,CAMDEN,100,100,100,-4,-4,-4
16992,AL,DEERFIELD APARTMENTS FORMERLY WESTGATE APARTMENTS,DALEVILLE,-4,100,100,42.9,-4,-4
15683,AL,DEERPOINT APARTMENTS,ROGERSVILLE,-4,100,100,-4,-4,-4
9423,AL,DEERPOINT II APARTMENTS,ROGERSVILLE,100,100,100,-4,-4,-4
11003,AL,DEKALB VILLAS,FORT PAYNE,-4,100,100,-4,70.8,70.8
27461,AL,DOUBLE CREEK APARTMENTS,FLORENCE,-4,100,100,0,80.9,80.9
15734,AL,DOUBLE SPRINGS VILLAGE,DOUBLE SPRINGS,100,100,100,-4,-4,-4
30,AL,DUNWOODY PLACE,HUNTSVILLE,86.6,100,99.7,74.1,-4,-4
22193,AL,EAGLE POINTE APARTMENTS,MADISON,79.2,100,100,60.4,-4,-4
1919,AL,EAGLE RIDGE APARTMENTS,DOTHAN,100,100,100,44.6,25,25
28610,AL,EAGLE RIDGE PLACE,DOTHAN,-4,100,100,40,-4,-4
38675,AL,EAGLE'S LANDING DEVELOPMENT,MADISON,71.4,100,100,68.3,-4,-4
33769,AL,EAST LAKE HOUSE,BIRMINGHAM,-4,100,100,0,62.1,62.1
11048,AL,EAST SIDE APARTMENTS,FAYETTE,-4,100,100,43.2,38.6,38.6
6569,AL,EASTBROOK APARTMENTS,MONTGOMERY,83.3,100,100,-4,-4,-4
18755,AL,EASTBROOK APARTMENTS II,MONTGOMERY,75,100,100,-4,-4,-4
35077,AL,EASTBROOK APARTMENTS III,MONTGOMERY,91.7,100,100,-4,-4,-4
20518,AL,EASTBROOK APARTMENTS IV,MONTGOMERY,75,100,100,-4,-4,-4
4514,AL,EDGEMONT VILLAGE,DEMOPOLIS,100,100,100,55.6,-4,-4
20470,AL,EDGEMONT VILLAGE II,DEMOPOLIS,66.7,100,100,60,-4,-4
32814,AL,EDGEWOOD MANOR,FORT DEPOSIT,-4,100,100,-4,-4,-4
40541,AL,ELK RIVER APARTMENTS,ROGERSVILLE,-4,100,100,-4,-4,-4
38716,AL,ELNORA MANOR,HEFLIN,87.5,100,100,-4,-4,-4
4518,AL,EMERALD POINTE FORMERLY SUNDOWN APARTMENTS,BIRMINGHAM,95.3,100,100,44.2,15.8,14.7
16985,AL,EMERALD VALLEY APARTMENTS,EVERGREEN,-4,100,100,-4,42.2,42.2
20466,AL,EMERY POINTE,ROANOKE,81.3,100,100,56.3,-4,-4
30218,AL,ENGLEWOOD APARTMENTS,LEESBURG,-4,100,100,-4,-4,-4
5568,AL,EUFAULA ESTATES,EUFAULA,100,100,100,0,75.5,75.5
35074,AL,EVANGELINE HEIGHTS,PHENIX CITY,-4,100,100,51.8,-4,-4
40546,AL,EZRA CUNNINGHAM APARTMENTS F/K/A INVERNESS APTS,CLANTON,100,100,100,48.2,-4,-4
24767,AL,FAIR PARK APARTMENTS,BIRMINGHAM,90,100,100,70,-4,-4
6294,AL,FAIRVIEW APARTMENTS,HALEYVILLE,91.7,100,100,25,39.6,39.6
18754,AL,FIELD CREST APARTMENTS,COFFEEVILLE,-4,100,100,-4,-4,-4
6516,AL,FIELDSTONE APARTMENTS,MOULTON,-4,100,100,55.6,-4,-4
16990,AL,FLINT RIVER APARTMENTS,HUNTSVILLE,95.8,100,99.3,45.8,31.9,31.9
16987,AL,FORDS MILL APARTMENTS,VALLEY,100,100,100,41.7,35.4,35.4
1295,AL,FOREST HILL APARTMENTS,MOBILE,77.2,100,100,50.4,-4,-4
23509,AL,FOREST MANOR APARTMENTS,BUTLER,100,100,100,0,53.3,53.3
36796,AL,FOREST RIDGE,CARBON HILL,-4,100,100,-4,-4,-4
10262,AL,FORRESTER GARDENS,TUSCALOOSA,81.6,100,100,73,-4,-4
40542,AL,FOX RIDGE APARTMENTS,VERNON,79.5,100,100,41,-4,-4
36842,AL,FOX RIDGE APARTMENTS 91012,RUSSELLVILLE,-4,100,100,-4,-4,-4
27507,AL,FOX RIDGE II APARTMENTS,RUSSELLVILLE,100,100,100,-4,-4,-4
6566,AL,FOX RUN APARTMENTS,RAGLAND,100,100,100,0,54.2,54.2
31983,AL,FOX RUN SOUTH APARTMENTS,BOAZ,100,100,100,-4,-4,-4
38671,AL,FRANKLIN HILLS,HUNTSVILLE,92.9,100,100,-4,85.7,82.1
20524,AL,FRENCH FARMS VILLAGE APARTMENTS,ATHENS,-4,100,100,0,94.6,94.6
1300,AL,GABLES CROSSING,CENTREVILLE,88.1,100,100,45.2,-4,-4
22152,AL,GARDEN COVE APARTMENTS,HUNTSVILLE,95.5,100,100,48.7,11.1,10.1
1825,AL,GARDEN GREENE APARTMENTS,LANETT,-4,100,100,0,85.4,85.4
21829,AL,GARDEN OAKS APARTMENTS F/K/A CROSSROADS APTS,ENTERPRISE,-4,100,100,54.2,22.9,22.9
10999,AL,GARDEN PARK APARTMENTS,HUNTSVILLE,100,100,100,-4,82.1,82.1
1969,AL,GATEWAY PLACE,HUNTSVILLE,100,100,100,0,100,100
15689,AL,GIBBS MANOR,TROY,100,100,100,46.9,-4,-4
36847,AL,GLEN ARBOR F/K/A SOMERBY PLACE,MOBILE,93.8,100,100,67.9,12.5,11.6
21672,AL,"GLENBROOK AT OXMOOR VALLEY, PHASE I",BIRMINGHAM,83,100,100,50,-4,-4
1871,AL,GLENWOOD MEADOWS APARTMENTS,LUVERNE,100,100,100,45,-4,-4
15687,AL,GRACE POINTE,AUBURN,100,100,100,0,71.4,71.4
12154,AL,GRACE RIDGE,AUBURN,94.5,100,100,41.8,-4,-4
1971,AL,GRADY'S WALK,DOTHAN,-4,100,100,0,92.7,92.7
17504,AL,GRAND VIEW APARTMENTS,NORTHPORT,91.4,100,100,40,-4,-4
16933,AL,GRANDVIEW GARDENS APARTMENTS,GORDO,100,100,100,0,62.5,62.5
22204,AL,GREENBRIAR NORTH,STEVENSON,-4,100,100,-4,-4,-4
35081,AL,GREENBRIAR TOWNHOMES,THEODORE,100,100,100,56.4,-4,-4
23512,AL,GREENFIELD APARTMENTS,LIVINGSTON,90.6,100,100,56.6,-4,-4
11002,AL,GREENLEAF APARTMENTS,HALEYVILLE,-4,100,100,-4,-4,-4
10268,AL,GREENRIDGE APARTMENTS,ELKMONT,-4,100,100,-4,-4,-4
31994,AL,GREENTREE APARTMENTS,ARAB,100,100,100,-4,-4,-4
16938,AL,GREENVILLE VILLAGE,GREENVILLE,100,100,100,0,65.7,65.7
5515,AL,GREENWOOD PARK,TUSCALOOSA,94.1,100,100,62.7,-4,-4
24718,AL,GREYSTONE FKA WILSHIRE PARK,RAINBOW CITY,83.3,100,100,44.4,-4,-4
38672,AL,GREYSTONE PLACE,MOBILE,-4,98.2,99,39.3,-4,-4
20471,AL,GULF BREEZE APARTMENTS,BAYOU LA BATRE,-4,100,100,-4,-4,-4
6567,AL,HALLMARK AT MOBILE,MOBILE,87,100,100,65.2,-4,-4
35085,AL,HALLMARK AT PHENIX,PHENIX CITY,-4,100,100,-4,69.6,69.6
20520,AL,HALLMARK AT SELMA,SELMA,85.7,100,100,-4,66.1,66.1
24775,AL,HALLMARK AT TALLADEGA,TALLADEGA,-4,100,100,54.5,-4,-4
30176,AL,HALLMARK CRESTMOOR FKA CRESTMOOR,HARTSELLE,95,100,98.9,55,-4,-4
28608,AL,HALLMARK GARDEN PARKWAY FKA HALLMARK HOMES AT GARDEN PARKWAY,TUSCALOOSA,92.4,100,99.2,72.8,-4,-4
11050,AL,HALLSON MANOR,ELBERTA,-4,100,100,36.8,28.1,28.1
38620,AL,HAMILTON PLACE APARTMENTS,MILLBROOK,89.3,100,100,0,85.7,85.7
29444,AL,HAMILTON VILLAS,HAMILTON,100,100,100,28.6,-4,-4
13762,AL,HAMPTON POINT APARTMENTS,NORTHPORT,78.3,100,100,70,-4,-4
28660,AL,HANCEVILLE MANOR APARTMENTS,HANCEVILLE,100,100,100,-4,-4,-4
49,AL,HANCEVILLE VILLAGE APARTMENTS,HANCEVILLE,100,100,100,-4,-4,-4
23450,AL,HARBOR POINTE APARTMENTS,DECATUR,100,100,100,0,92.5,90
18757,AL,HARBOR POINTE II,DECATUR,-4,100,100,0,91.7,91.7
23501,AL,HARBOR RUN,THEODORE,-4,100,100,47.5,-4,-4
21677,AL,HARBOR SQUARE APARTMENTS,DECATUR,100,100,100,0,79.6,79.6
6341,AL,HEATHERWOOD APARTMENTS,ALEXANDER CITY,91.4,100,100,-4,-4,-4
27506,AL,HEFLIN HILLS APARTMENTS,HEFLIN,-4,100,100,0,58.3,58.3
18700,AL,HEFLIN MANOR,HEFLIN,90.6,100,98.4,-4,43.8,40.6
31984,AL,HERITAGE GARDEN APARTMENTS,DOTHAN,-4,100,100,-4,-4,-4
6337,AL,HERITAGE VIEW APARTMENTS,MONTGOMERY,67.3,100,100,54.5,-4,-4
30219,AL,HERMITAGE APARTMENTS,LEXINGTON,-4,100,100,-4,75,75
36793,AL,HERON COVE APARTMENTS,ENTERPRISE,86.6,100,100,47.3,19.6,18.8
1970,AL,HERON COVE II,ENTERPRISE,87.5,100,100,48.9,22.7,20.5
4516,AL,HICKORY RUN II APARTMENTS,JACKSONVILLE,85,100,100,50,-4,-4
30217,AL,HICKORY TRACE APARTMENTS,FLORENCE,-4,100,100,32.1,-4,-4
24773,AL,HICKORY VILLAGE,SYLACAUGA,75,100,100,0,-4,-4
4568,AL,HIDDEN POINTE APARTMENTS,DALEVILLE,100,100,100,34,-4,-4
6296,AL,HIDDEN VALLEY APARTMENTS,BREWTON,100,100,100,0,74.4,74.4
6287,AL,HIGH FOREST APARTMENTS,JASPER,87.5,100,100,40,-4,-4
36843,AL,HIGH FOREST II APARTMENTS,JASPER,89.6,100,100,35.4,27.1,27.1
24819,AL,HIGHGATE APARTMENTS FKA CHAPELRIDGE APARTMENTS,BIRMINGHAM,98.5,100,100,57,11.5,11
12054,AL,HIGHLAND GREEN,EVERGREEN,-4,100,100,68.1,-4,-4
1928,AL,HIGHLAND MANOR,BIRMINGHAM,-4,100,100,0,86.2,86.2
16931,AL,HIGHLAND RIDGE APARTMENTS,GOODWATER,93.2,100,100,47.7,-4,-4
34,AL,HIGHLAND VIEW APARTMENTS,SELMA,100,100,100,0,87.5,87.5
13769,AL,HIGHRIDGE APARTMENTS,DOUBLE SPRINGS,-4,100,100,-4,-4,-4
9421,AL,HILL CREEK APARTMENTS,WEST BLOCTON,100,100,100,0,58.3,58.3
16940,AL,HILLCREST APARTMENTS,CASTLEBERRY,100,100,100,-4,40.6,40.6
22245,AL,HILLCREST ESTATES F/K/A HILLCREST APTS.,LINDEN,100,100,100,47.8,-4,-4
22247,AL,HILLCROSS HAVEN,MCKENZIE,100,100,100,-4,66.7,66.7
36844,AL,HILLSIDE HAVEN,GOODWATER,-4,100,100,0,61.1,61.1
9417,AL,HOLLY PARK ESTATES,GADSDEN,100,100,100,-4,97.5,97.5
1179,AL,HOPE VI FAMILY,PRICHARD,50.9,100,100,63.6,33.6,33.6
10259,AL,HOUND'S RUN I AND II APARTMENTS,THEODORE,-4,100,100,46.5,10.7,10.7
13766,AL,HULETT TOWNHOUSE APARTMENTS,HAYNEVILLE,75,100,100,85,0,0
36846,AL,HUMMINGBIRD LANDING,ANDALUSIA,100,100,100,0,85.7,82.1
31988,AL,HUNTER POINTE APARTMENTS,CENTREVILLE,75,100,100,54.2,-4,-4
5511,AL,HUNTER RIDGE APARTMENTS,BIRMINGHAM,-4,100,100,47.5,17.5,17.5
18704,AL,"HUNTER RIDGE APARTMENTS, PHASE II",BIRMINGHAM,-4,100,100,60.8,13.3,11.7
13760,AL,HUNTSVILLE SUMMIT,HUNTSVILLE,92,100,99.2,-4,38,38
17515,AL,HURRICANE CREEK TRACE,TUSCALOOSA,100,100,100,0,70,70
24769,AL,INDIAN HILLS ESTATES,TALLADEGA,-4,100,100,-4,-4,-4
6515,AL,INGLEWOOD,ROBERTSDALE,81.3,100,100,62.7,28,25.3
15634,AL,IVY POINTE II APARTMENTS,TUSCUMBIA,-4,100,100,50,27.1,27.1
15638,AL,IVY VILLAGE,MCKENZIE,100,100,100,-4,-4,-4
21826,AL,JACKSON APARTMENTS,TUSCALOOSA,91.3,100,100,71.3,-4,-4
33718,AL,JACKSON SQUARE APARTMENTS,RAINSVILLE,90.6,100,100,-4,84.4,84.4
6562,AL,JACKSON-JOHNSON TOWNHOMES F/K/A WOODLAND TOWNHOMES,MARION,100,100,100,50,-4,-4
18711,AL,JANMAR APARTMENTS,BIRMINGHAM,76.2,100,100,85.7,0,0
31992,AL,JASMINE TRAILS APARTMENTS,GULF SHORES,-4,100,100,56.9,15.3,15.3
20522,AL,JOHN ENGLAND MANOR,TUSCALOOSA,100,100,100,-4,48.6,45.7
27459,AL,JOHNSON APARTMENTS,GADSDEN,92.6,100,100,44.4,-4,-4
1866,AL,JORDAN'S GATE,OPELIKA,-4,100,100,54.2,25,22.9
21824,AL,JUBILEE,PELL CITY,100,100,100,54.9,-4,-4
36799,AL,KELLER COURT APARTMENTS,TUSCUMBIA,93.3,100,100,26,23.1,23.1
13812,AL,KENDRICK'S WAY,MONTGOMERY,100,100,100,0,88.9,88.9
24776,AL,KING WILLIAMS APARTMENTS F/K/A THE JEFFERSON DAVIS,MONTGOMERY,100,100,100,-4,32.7,32.7
9424,AL,KINGS FOREST APARTMENTS,LEEDS,87.1,100,100,33.3,18.3,16.1
16932,AL,LAKE FOREST ESTATES,LIVINGSTON,100,100,100,-4,-4,-4
27510,AL,LAKE FOREST II APARTMENTS,LIVINGSTON,-4,100,100,43.8,-4,-4
22248,AL,LAKERIDGE APARTMENTS,LIVINGSTON,-4,100,100,62.5,-4,-4
1925,AL,LAKERIDGE APARTMENTS 91016,EUFAULA,83.3,100,100,60,-4,-4
12152,AL,LAKESHORE APARTMENTS,TUSKEGEE,90.9,100,100,-4,39.4,39.4
38622,AL,LAKESHORE CROSSING APARTMENTS,HUNTSVILLE,89.3,100,100,51.6,10.7,10.1
24720,AL,LAKESIDE VILLAGE APARTMENTS,HAMILTON,-4,100,100,37.5,-4,-4
6570,AL,LAKEVIEW ESTATES,GUNTERSVILLE,100,100,100,0,80,80
35083,AL,LAKEWOOD VILLAGE,CEDAR BLUFF,-4,100,100,0,77.8,77.8
1187,AL,LAMAR HEIGHTS APARTMENTS,SULLIGENT,-4,100,100,-4,-4,-4
23513,AL,LEGACY HILL,HUNTSVILLE,90,100,100,70,-4,-4
33248,AL,LEGACY SENIOR VILLAGE FKA DEERFIELD PLACE,EUFAULA,-4,100,100,0,85,85
6568,AL,LEIGHTON MANOR,LEIGHTON,-4,100,100,-4,-4,-4
35127,AL,LENOX PARK,HUNTSVILLE,-4,100,100,-4,85,86.7
22252,AL,LEVEL LINE APARTMENTS,TROY,-4,100,100,0,96.9,96.9
33093,AL,LIBERTY SQUARE APARTMENTS,MONTGOMERY,89.8,100,100,61.7,6.6,-4
32815,AL,LIVEOAK VILLAGE,UNION SPRINGS,100,100,100,0,75,75
1874,AL,LIVINGSTON OAKS APARTMENTS,BIRMINGHAM,80.2,100,100,45.8,21.9,21.9
38623,AL,LOXLEY STATION DEVELOPMENT,LOXLEY,83,100,100,63.8,-4,-4
35030,AL,MAGNOLIA COURT APARTMENTS FKA WESTCHESTER,BIRMINGHAM,86.6,100,99.8,46.4,18.8,18.4
38674,AL,MAGNOLIA GARDENS,FLORENCE,97.3,100,100,5.4,59.8,59
6290,AL,MAGNOLIA GARDENS,SELMA,97.3,100,100,5.4,59.8,59
12052,AL,MAGNOLIA GARDENS II,SELMA,-4,100,100,29.2,18.1,15.3
28661,AL,MAGNOLIA SENIOR VILLAGE,SELMA,-4,100,100,0,91.7,88.9
23456,AL,MAGNOLIA VILLAGE,ORRVILLE,100,100,100,-4,61.1,61.1
5510,AL,MALLARD POINTE APARTMENTS,ARAB,100,100,100,39.2,21.6,21.6
40495,AL,MAYBERRY PARK,DADEVILLE,100,100,100,0,88.9,88.9
22253,AL,MAYFIELD WOODS,OZARK,100,100,100,39.6,-4,-4
30225,AL,MCCAY SENIOR GARDENS,ONEONTA,-4,100,100,-4,92.5,92.5
24724,AL,MCCAY'S LANDING,ONEONTA,-4,100,100,-4,27.5,27.5
27456,AL,MCCAY'S LANDING II,ONEONTA,-4,100,100,37.5,-4,-4
23508,AL,MCCONNELL HILLS APARTMENTS,TUSCALOOSA,89,100,100,24,65,64
33,AL,MCKENZIE COURT REDEVELOPMENT PHASE I,TUSCALOOSA,75.9,100,99.6,53.6,28.6,28.6
10995,AL,MCKENZIE COURT REDEVELOPMENT PHASE II,TUSCALOOSA,74.3,100,100,63.2,20.1,20.1
1298,AL,MEADOW MANOR,EUFAULA,97.1,100,100,67.1,-4,-4
15637,AL,MEADOW OAKS APARTMENTS,RAINBOW CITY,-4,100,100,48.2,-4,-4
28652,AL,MEADOW PARK APARTMENTS F/K/A COLONIAL PARK APTS,OPELIKA,-4,100,100,-4,62.5,62.5
17505,AL,MEADOWCREST APARTMENTS,LUVERNE,100,100,100,-4,84.4,84.4
20526,AL,MEADOWLANDS APARTMENTS,ROGERSVILLE,100,100,100,-4,75,75
38,AL,MEADOWOOD APARTMENTS,TALLADEGA,-4,100,100,-4,0,0
1924,AL,MEADOWS II APARTMENTS,UNIONTOWN,87.5,100,100,54.2,-4,-4
