ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_NOTREPORTED_PCT,HHSIZEATCERT_LT_PCT,HHSIZEATCERT_EQUAL_PCT,HHSIZEATCERT_GT_PCT
33004,SC,CAMBRIDGE POINTE,WALTERBORO,0,0,100,0
9337,SC,CAMDEN COVE,CAMDEN,0,0,100,0
4387,SC,CAMERON COVE,NORTH AUGUSTA,0,0,100,0
32020,SC,CANAAN POINTE,SPARTANBURG,0,0,100,0
894,SC,CANEBREAK APARTMENTS,SUMMERVILLE,0,0,-4,-4
16964,SC,CANTERBURY APARTMENTS,CAMDEN,0,0,100,0
24399,SC,CANTERFIELD MANOR,DENMARK,0,0,100,0
38693,SC,CAPITAL HEIGHTS APARTMENTS,COLUMBIA,0,0,100,0
9334,SC,CARDINAL GLEN APARMENTS,GREENWOOD,0,0,100,0
38691,SC,CARDINAL POINTE APARTMENTS,ROCK HILL,0,0,100,0
2814,SC,CAROLINA OAKS VILLAGE M14-SG450967,MYRTLE BEACH,0,0,100,0
15078,SC,CARRIAGE LANE,WAGENER,0,0,100,0
8561,SC,CEDAR BROOK TOWNHOMES,EASLEY,0,0,100,0
35765,SC,CEDAR CREEK APARTMENTS,MARION,0,0,100,0
39892,SC,CEDAR RIDGE MANOR,WARE SHOALS,0,0,100,0
31117,SC,CEDAR SPRINGS PLACE,SPARTANBURG,0,0,100,0
9344,SC,CEDAR TERRACE,DILLON,0,0,100,0
10389,SC,CEDARBROOK APARTMENTS,CAMDEN,0,0,100,0
38695,SC,CELIA SAXON I,COLUMBIA,0,0,100,0
16913,SC,CELIA SAXON II,COLUMBIA,0,0,100,0
24398,SC,CHARLESTON KING STREET APARTMENTS,CHARLESTON,0,0,100,0
4385,SC,CHARLESTON PLACE,GREENVILLE,0,0,100,0
39858,SC,CHERRY-LAUREL,ROCK HILL,0,0,100,0
2758,SC,CHESTER TOWNHOUSES PHASE I,CHESTER,0,0,100,0
38223,SC,CHESTER TOWNHOUSES PHASE II,CHESTER,0,0,100,0
8710,SC,CHESTERFIELD VILLAS,LANCASTER,0,0,100,0
14651,SC,CHESTNUT HILLS APARTMENTS,BLACKSBURG,0,0,100,0
39856,SC,CHESTNUT POINTE (M11-SG450933),SUMTER,0,0,100,0
7401,SC,CINNABERRY POINTE,IRMO,0,0,100,0
33006,SC,CLARENDON COURT,SUMMERTON,0,0,100,0
9339,SC,CLOVERFIELD ESTATES (M11-SG450936),GREENVILLE,0,0,100,0
31237,SC,COIT VILLAGE,FLORENCE,0,0,100,0
35764,SC,COLE ROAD APARTMENTS,LAKE CITY,0,0,100,0
26911,SC,COLEMAN STREET APARTMENTS (M13-SG450954),ABBEVILLE,0,0,100,0
2813,SC,COLLINS PARK,GOOSE CREEK,0,0,100,0
15717,SC,COLONY SQUARE APARTMENTS,CLINTON,0,0,100,0
895,SC,COLONY WEST APARTMENTS OF BARNWELL,BARNWELL,0,0,100,0
9341,SC,COMPANION AT BRIDLE RIDGE APARTMENTS,GREER,0,0,-4,-4
20498,SC,COMPANION AT FRANKLIN SQUARE,SPARTANBURG,0,0,-4,-4
24393,SC,COMPANION AT THORNTON HALL,GEORGETOWN,0,0,100,0
20543,SC,CORNERSTONE COMMONS (LEGACY),CONWAY,0,0,-4,-4
25592,SC,COTTAGES AT AZALEA,LANCASTER,0,0,100,0
32954,SC,COTTON MILL VILLAGE,ROCK HILL,0,0,100,0
18820,SC,COTTONWOOD APARTMENTS,WILLISTON,0,0,100,0
31119,SC,COUNTRY GARDEN ESTATES I,MOORE,0,0,-4,-4
24390,SC,COUNTRY GARDEN ESTATES II,MOORE,0,0,100,0
38692,SC,COUNTRY LANE APARTMENTS,MONCKS CORNER,0,0,100,0
5529,SC,COUNTRY MANOR,EDGEFIELD,0,0,100,0
31282,SC,COUNTRY RIDGE APARTMENTS,WALHALLA,0,0,100,0
7355,SC,COUNTRYSIDE APARTMENTS,CLINTON,0,0,100,0
26900,SC,COURTYARD AT HIGHLAND PARK,ROCK HILL,0,0,-4,-4
38225,SC,CRABTREE COMMONS,CONWAY,0,0,100,0
37735,SC,CRANE CREEK,CONWAY,0,0,100,0
9335,SC,CREEKSIDE APARTMENTS,PIEDMONT,0,0,-4,-4
38694,SC,CREEKSIDE APARTMENTS,EASLEY,0,0,-4,-4
35606,SC,CRESCENT HILL(SPARTANBURG TERRACE),SPARTANBURG,0,0,100,0
8707,SC,CRESCENT LANDING APARTMENTS,GREENVILLE,0,0,100,0
18822,SC,CRESCENT VILLAS M15-SG450991,FLORENCE,0,0,100,0
35608,SC,CREST VUE,EDGEFIELD,0,0,100,0
5432,SC,CROSS CREEK APARTMENTS,BEAUFORT,0,0,100,0
31279,SC,CROWFIELD GREENE,GOOSE CREEK,0,0,100,0
4386,SC,CYPRESS LANE (M11-SG450931),ANDREWS,0,0,-4,-4
31168,SC,CYPRESS MILL,NINETY-SIX,0,0,100,0
14654,SC,CYPRESS PLACE,COLUMBIA,0,0,100,0
16908,SC,DARLINGTON DOWNTOWN LOFTS,DARLINGTON,0,0,100,0
32014,SC,DEER PARK,COLUMBIA,0,0,100,0
38270,SC,DEERFIELD VILLAGE,HARDEEVILLE,0,0,100,0
35911,SC,DEERWOOD APARTMENTS (WAS WINNSBORO APARTMENTS),WINNSBORO,0,0,100,0
5480,SC,DEVENWOOD APARTMENTS,RIDGELAND,0,0,100,0
8711,SC,DEVONSHIRE APARTMENTS,ANDREWS,0,0,100,0
2760,SC,DOGWOOD CROSSING,ORANGEBURG,0,0,100,0
31236,SC,DOVE POINTE APARTMENTS,NINETY-SIX,0,0,100,0
19652,SC,DUNCAN VILLAGE,DUNCAN,0,0,100,0
32953,SC,DUPONT LANDING,AIKEN,0,0,100,0
15037,SC,DUVAL APARTMENTS,INMAN,0,0,100,0
31280,SC,EASTBROOK ESTATES,MARION,0,0,-4,-4
2807,SC,EDGEWOOD APARTMENTS,ORANGEBURG,0,0,100,0
21538,SC,EDISTO APARTMENTS,DENMARK,0,0,100,0
39853,SC,EDISTO TERRACE APARTMENTS,WALTERBORO,0,0,100,0
14703,SC,EHRHARDT PLACE APARTMENTS,EHRHARDT,0,0,100,0
26906,SC,ELM SQUARE,ANDREWS,0,0,-4,-4
910,SC,ELMCREEK APARTMENTS (AKA SWANSEA APTS),SWANSEA,0,0,100,0
2811,SC,ENSTON HOMES,CHARLESTON,0,0,100,0
10387,SC,EVANS KNOLL APARTMENTS,WINNSBORO,0,0,100,0
12627,SC,EVERGREEN PLACE,GREENVILLE,0,0,100,0
10345,SC,EVERGREEN VILLAS,SUMTER,0,0,100,0
10289,SC,FAIRFAX GARDEN APARTMENTS,FAIRFAX,0,0,100,0
10343,SC,FAIRFIELD APARTMENTS,GAFFNEY,0,0,100,0
5482,SC,FAIRFOREST APARTMENTS,UNION,0,0,100,0
38272,SC,FAIRGROUNDS SENIOR VILLAGE,LAURENS,0,0,100,0
27903,SC,FARMWOOD APARTMENTS,TURBEVILLE,0,0,100,0
12775,SC,FERGUSON WILLIAMS APARTMENTS,ABBEVILLE,0,0,100,0
28681,SC,FERN HALL,LEXINGTON,0,0,100,0
31235,SC,FERN HALL CROSSING,LEXINGTON,0,0,100,0
2805,SC,FIELDALE APARTMENTS,BISHOPVILLE,0,0,100,0
27530,SC,FOREST BROOK APARTMENTS,YORK,0,0,100,0
900,SC,FOREST RIDGE,HARTSVILLE,0,0,100,0
27536,SC,FOREST RIDGE APARTMENTS,FORT MILL,0,0,100,0
38690,SC,FOREST VIEW APARTMENTS,GREENVILLE,0,0,100,0
38219,SC,FOUNTAIN HILLS,FOUNTAIN INN,0,0,100,0
5436,SC,FOUNTAIN HILLS II,FOUNTAIN INN,0,0,100,0
9388,SC,FOXCREEK APARTMENTS,ST STEPHENS,0,0,100,0
4389,SC,GABLE OAKS AT EAU CLAIRE (ASHLEY),COLUMBIA,0,0,100,0
39855,SC,GARDENS AT MONTAGUE,N CHARLESTON,0,0,100,0
38228,SC,GEORGETOWN LANDING,GEORGETOWN,0,0,100,0
15035,SC,GLEN ARBOR APARTMENTS,AIKEN,0,0,100,0
8559,SC,"GLENFIELD APARTMENTS, PHASE I",BENNETTSVILLE,0,0,100,0
2810,SC,"GLENFIELD APARTMENTS, PHASE II",BENNETTSVILLE,0,0,100,0
38222,SC,GLENWOOD FALLS APARTMENTS,FORT MILL,0,0,100,0
10390,SC,GRAND OAKS APARTMENTS,CHARLESTON,0,0,100,0
31116,SC,GRAND ST. APARTMENTS,COLUMBIA,0,0,100,0
28682,SC,GRANDVIEW APARTMENTS,CHARLESTON,0,0,100,0
25548,SC,GREENTREE NORTH,N CHARLESTON,0,0,100,0
32957,SC,GREENVILLE ARMS APARTMENTS,GREENVILLE,0,0,-4,-4
24388,SC,GREENVILLE SUMMITT,GREENVILLE,0,0,-4,-4
32011,SC,HALLMARK AT TRUESDELL,LUGOFF,0,0,100,0
12625,SC,HALLMARK HOMES AT MALPHRUS,BLUFFTON,0,0,100,0
37736,SC,HALLMARK TIMBERLAKE,GOOSE CREEK,0,0,100,0
15038,SC,HAMPTON CHASE,ORANGEBURG,0,0,100,0
33003,SC,HAMPTON CREST (2009 TCEX EXCH FUNDS),ANDERSON,0,0,100,0
38273,SC,HAMPTON GREENE (2009 TCEX EXCH FUNDS),ANDERSON,0,0,100,0
5484,SC,HAMPTON'S CROSSING,LEXINGTON,0,0,100,0
31165,SC,HARBISON GARDENS,COLUMBIA,0,0,-4,-4
15713,SC,HARBOR APARTMENTS (HARBORVIEW APARTMENTS),CHARLESTON,0,0,100,0
28677,SC,HARBOUR STATION,N CHARLESTON,0,0,100,0
21496,SC,HARMONY RIDGE,TRAVELERS REST,0,0,100,0
15655,SC,HARTSVILLE GARDEN APARTMENTS,HARTSVILLE,0,0,100,0
19656,SC,HARVIN MANOR,SUMMERTON,0,0,100,0
27904,SC,HAVEN OAKS APARTMENTS,SUMMERVILLE,0,0,100,0
38696,SC,HAZELHURST TOWNHOMES M14-SG450971,YORK,0,0,100,0
25600,SC,HAZELWOOD MANOR,JOHNSTON,0,0,100,0
3752,SC,HEATHERWOOD APARTMENTS,ANDERSON,0,0,100,0
26902,SC,HERON CROSSING APARTMENTS,RIDGELAND,0,0,100,0
35609,SC,HICKORY HOLLOW,SUMTER,0,0,100,0
31278,SC,HICKORY KNOLL,GEORGETOWN,0,0,100,0
35915,SC,HIDDEN VALLEY APARTMENTS,LYMAN,0,0,100,0
2809,SC,HIGHLAND AVENUE,SPARTANBURG,0,0,100,0
32013,SC,HIGHLAND GLEN APARTMENTS,WALHALLA,0,0,100,0
28676,SC,HIGHLAND POINTE,LAKE CITY,0,0,100,0
33008,SC,HILLCREST APARTMENTS,WALTERBORO,0,0,-4,-4
16966,SC,HOLLY RIDGE,HAMPTON,0,0,-4,-4
27580,SC,HOLLY SPRINGS APARTMENTS,TRAVELERS REST,0,0,100,0
33007,SC,HOLLY TREE MANOR,HOLLY HILL,0,0,100,0
26901,SC,HOPE HARBOR,GREELEYVILLE,0,0,100,0
7399,SC,HUNTER BAY APARTMENTS,YORK,0,0,100,0
26952,SC,HUNTER OAKS APARTMENTS,SENECA,0,0,100,0
38227,SC,HUNTERS BLIND,CALHOUN FALLS,0,0,100,0
3710,SC,INDIGO POINTE M14-SG450965,FLORENCE,0,0,100,0
14652,SC,INNSBROOK COMMONS,ROCK HILL,0,0,100,0
26907,SC,IRBY SENIOR VILLAGE,FLORENCE,0,0,100,0
12629,SC,IVY RIDGE APARTMENTS,N CHARLESTON,0,0,100,0
19813,SC,IVY TERRACE APARTMENTS,BISHOPVILLE,0,0,100,0
24400,SC,JACKSON CREEK STATION,COLUMBIA,0,0,100,0
10344,SC,JACOB PRESS APARTMENTS,CLINTON,0,0,100,0
39893,SC,JAMESTOWN POINTE,GREENVILLE,0,0,-4,-4
39891,SC,KEENAN OAKS M15-SG450995,UNION,0,0,-4,-4
37737,SC,KENNEDY PLACE,ANDERSON,0,0,100,0
15709,SC,KENSINGTON POINTE,MANNING,0,0,100,0
18819,SC,KINGS COURT APARTMENTS,KINGSTREE,0,0,100,0
4388,SC,KINGS CROSSING,CHARLESTON,0,0,100,0
905,SC,KINGS POINTE APARTMENTS,KINGSTREE,0,0,100,0
16912,SC,KINGS SQUARE APARTMENTS II,KINGSTREE,0,0,100,0
12621,SC,KINGSTON POINTE,ANDERSON,0,0,100,0
37743,SC,KINGSTON POINTE II,ANDERSON,0,0,-4,-4
35910,SC,KNOLWOOD I AND II APARTMENTS,LANCASTER,0,0,100,0
16957,SC,LAKE POINTE M12-SG450940,SUMMERVILLE,0,0,100,0
8708,SC,LAKE VIEW APARTMENTS,LAKE VIEW,0,0,100,0
39888,SC,LAKE VIEW GREEN APARTMENTS,LAKE VIEW,0,0,100,0
26905,SC,LAKESIDE APARTMENTS,COLUMBIA,0,0,100,0
19654,SC,LAKOTA CROSSING,FLORENCE,0,0,100,0
27529,SC,LANCASTER MANOR,LANCASTER,0,0,-4,-4
908,SC,LANDWOOD RIDGE APARTMENTS,GREENVILLE,0,0,100,0
2759,SC,LAUREL HILL,PORT ROYAL,0,0,100,0
24394,SC,LAUREL OAKS,GREENVILLE,0,0,100,0
36968,SC,LAUREL STREET VILLAGE II,HONEA PATH,0,0,100,0
904,SC,LAURELWOOD APARTMENTS,LAURENS,0,0,100,0
9387,SC,LAURELWOOD APARTMENTS I AND II,WINNSBORO,0,0,100,0
35762,SC,LEYLAND GROVE,CONWAY,0,0,100,0
16959,SC,LIBERTY VILLAGE M14-SG450966,GREENWOOD,0,0,100,0
35767,SC,LOGAN LANE APARTMENTS,RIDGELAND,0,0,100,0
37733,SC,LONGLEAF SENIOR VILLAGE,AIKEN,0,0,100,0
32961,SC,LORIS GARDENS,LORIS,0,0,100,0
15658,SC,MADISON STATION,COLUMBIA,0,0,100,0
15036,SC,MADISON STATION II,COLUMBIA,0,0,100,0
15665,SC,MAGNOLIA PARK,BEAUFORT,0,0,100,0
37741,SC,MAGNOLIA PARK APARTMENTS,ANDREWS,0,0,100,0
35759,SC,MAGNOLIA PLACE,GREENVILLE,0,0,100,0
38700,SC,MAGNOLIA SENIOR VILLAGE,HARTSVILLE,0,0,100,0
37738,SC,MANNING GARDENS APARTMENTS,MANNING,0,0,100,0
4430,SC,MANNING LANE APARTMENTS,MANNING,0,0,100,0
38279,SC,MANNINGTON PLACE APARTMENTS,MANNING,0,0,100,0
19772,SC,MANOR YORK SENIOR RESIDENCES,ROCK HILL,0,0,-4,-4
5433,SC,MAPLE GLEN APARTMENTS,BARNWELL,0,0,100,0
36958,SC,MAPLEWOOD GREEN,DILLON,0,0,100,0
5485,SC,MARION MANOR,ST STEPHENS,0,0,100,0
26953,SC,MARKET PLACE APARTMENTS,ROCK HILL,0,0,100,0
14663,SC,MARSH POINTE,PORT ROYAL,0,0,100,0
28635,SC,MARSH VIEW PLACE,CHARLESTON,0,0,100,0
20500,SC,MAY RIVER VILLAGE,BLUFFTON,0,0,100,0
24396,SC,MAY RIVER VILLAGE APARTMENTS PHASE 2 M14-SG450963,BLUFFTON,0,0,100,0
39854,SC,MCGOWAN COMMONS,FLORENCE,0,0,100,0
19769,SC,MEADOW BROOK ACRES (M10-SG450910),AIKEN,0,0,100,0
32019,SC,MEADOW PARK APARTMENTS,MULLINS,0,0,100,0
31118,SC,MEADOWBROOK APARTMENTS,LAURENS,0,0,100,0
10342,SC,MELROSE LANE APARTMENTS,GREAT FALLS,0,0,100,0
7354,SC,MERRIMACK HEIGHTS,MONCKS CORNER,0,0,100,0
16962,SC,MIDDLETOWN APARTMENTS,HARTSVILLE,0,0,100,0
14655,SC,MIDWAY MANOR APARTMENTS,WEST PELZER,0,0,100,0
24397,SC,MILL POND APARTMENTS,DILLON,0,0,100,0
16909,SC,MILLER GROVE APARTMENTS,LANCASTER,0,0,100,0
28688,SC,MILLERS RIDGE,LANCASTER,0,0,100,0
38701,SC,MONARCH PLACE APARTMENTS,WELLFORD,0,0,100,0
9340,SC,MONTICELLO PARK,MYRTLE BEACH,0,0,100,0
15661,SC,MONTICELLO PARK II,MYRTLE BEACH,0,0,100,0
28679,SC,MONTICELLO PARK III,MYRTLE BEACH,0,0,100,0
7396,SC,MORRIS MANOR M02-SG450739 (HOME INACTIVE),AYNOR,0,0,100,0
28680,SC,MOSSY OAKS VILLAGE,BEAUFORT,0,0,100,0
10338,SC,MULBERRY COURT,GREENVILLE,0,0,100,0
27531,SC,MULBERRY RIDGE APARTMENTS,BLACKSBURG,0,0,100,0
36962,SC,NEW BRECKENRIDGE APARTMENTS,MCCOLL,0,0,100,0
3708,SC,NEW CAMBRIDGE APARTMENTS,SUMMERVILLE,0,0,100,0
26857,SC,NEW CASTLEWOOD APARTMENTS,WINNSBORO,0,0,100,0
3705,SC,NEW FAIRRIDGE LANE APARTMENTS,DENMARK,0,0,100,0
21497,SC,NEW FAIRRIDGE VILLAGE APARTMENTS,DENMARK,0,0,100,0
18821,SC,"NEW FORESTVIEW APARTMENTS, LLC",LIBERTY,0,0,100,0
33005,SC,NEW HERITAGE SQUARE APARTMENTS,NEWBERRY,0,0,100,0
35913,SC,NEW HILLTOP APARTMENTS,LAURENS,0,0,100,0
2806,SC,NEW HUNTINGTON SQUARE APARTMENTS,GAFFNEY,0,0,100,0
16956,SC,"NEW JERINE APARTMENTS, LLC",WHITMIRE,0,0,100,0
10288,SC,NEW MAGNOLIA VILLAGE APARTMENTS,WALTERBORO,0,0,100,0
35756,SC,"NEW STEEPLECHASE APARTMENTS, LLC",CAMDEN,0,0,100,0
38689,SC,NEW SUMMER LANE APARTMENTS,SANTEE,0,0,100,0
38224,SC,NEW WALNUT VILLAGE,MANNING,0,0,100,0
32959,SC,NEW WESTWOOD APARTMENTS,BOILING SPRINGS,0,0,100,0
38743,SC,NEW WOODLAND PARK,ST GEORGE,0,0,100,0
8712,SC,NEW WOODLAWN MANOR APARTMENTS,UNION,0,0,100,0
38269,SC,"NEW WOODRUFF ARMS, LLC",WOODRUFF,0,0,100,0
19768,SC,NEW WOODSTREAM APARTMENTS,WELLFORD,0,0,100,0
38221,SC,NEW YORK TOWNHOUSES,YORK,0,0,100,0
5435,SC,NEWBERRY SENIOR HOUSING,NEWBERRY,0,0,100,0
35607,SC,NORTH AUGUSTA GARDENS,N AUGUSTA,0,0,100,0
27581,SC,NORTH OAKS APARTMENTS,CONWAY,0,0,-4,-4
5437,SC,NORTHWEST APARTMENTS,LANCASTER,0,0,100,0
38742,SC,NUNAN STREET APARTMENTS,CHARLESTON,0,0,100,0
20501,SC,OAK CREST APARTMENTS,TRAVELERS REST,0,0,100,0
35760,SC,OAK PLACE,ANDERSON,0,0,100,0
16955,SC,OAK TERRACE APARTMENTS,PAGELAND,0,0,100,0
907,SC,OAKLAND PLANTATION,SUMTER,0,0,100,0
35757,SC,OAKS APARTMENTS,MCCORMICK,0,0,100,0
911,SC,OAKSIDE APARTMENTS,JOHNS ISLAND,0,0,100,0
31281,SC,OAKVALE APARTMENTS,COWPENS,0,0,100,0
39859,SC,OLDE SOUTH TERRACE,AIKEN,0,0,100,0
8560,SC,ORCHARD PARK APARTMENTS,RIDGE SPRING,0,0,100,0
36959,SC,OSPREY PLACE APARTMENTS,N CHARLESTON,0,0,100,0
39886,SC,PAGE SQUARE APARTMENTS,PAGELAND,0,0,100,0
10287,SC,PAGELAND PLACE,PAGELAND,0,0,100,0
36967,SC,PALMETTO CROSSING,AIKEN,0,0,100,0
14653,SC,PALMETTO FROND APARTMENTS,LAKE CITY,0,0,100,0
39852,SC,PALMETTO LANE APARTMENTS,IVA,0,0,100,0
27528,SC,PALMETTO POINTE APARTMENTS,NEWBERRY,0,0,100,0
3706,SC,PALMETTO RIDGE ESTATES,LAKE CITY,0,0,100,0
36960,SC,PALMETTO STATION,FLORENCE,0,0,100,0
19653,SC,PALMETTOS WAY,LORIS,0,0,100,0
14660,SC,PALMILLA 228,CHARLESTON,0,0,100,0
8558,SC,PARDUE STREET APARTMENTS,LANCASTER,0,0,100,0
35914,SC,PARK AVENUE I APARTMENTS,JOHNSTON,0,0,100,0
10336,SC,PARK AVENUE II APARTMENTS,JOHNSTON,0,0,100,0
16911,SC,PARK WEST,EASLEY,0,0,100,0
38275,SC,PARKSIDE AT BETHEL,CLOVER,0,0,100,0
31164,SC,PARKSIDE AT BOULEVARD,ORANGEBURG,0,0,100,0
32016,SC,PARKSIDE AT VERDAE,GREENVILLE,0,0,100,0
9294,SC,PARKVIEW APARTMENTS,WILLIAMSTON,0,0,100,0
15708,SC,PARR PLACE (SOUTH MAIN STREET APARTMENTS),LANCASTER,0,0,100,0
16963,SC,PARRISH GREENE,ESTILL,0,0,100,0
38698,SC,PEACHTREE APARTMENTS,GAFFNEY,0,0,100,0
14657,SC,PEBBLE CREEK,LEXINGTON,0,0,100,0
31161,SC,PEBBLEBROOK PLACE,NEWBERRY,0,0,100,0
4432,SC,PECAN GROVE APARTMENTS,ABBEVILLE,0,0,100,0
35605,SC,PECAN GROVE APARTMENTS,DARLINGTON,0,0,100,0
15716,SC,PECAN TERRACE APARTMENTS,WILLIAMSTON,0,0,100,0
27532,SC,PELHAM VILLAGE M11-SG450938,GREENVILLE,0,0,-4,-4
15662,SC,PENDLETON GARDENS,PENDLETON,0,0,100,0
909,SC,PEPPER TREE APARTMENTS,BISHOPVILLE,0,0,100,0
10290,SC,PICKENS APARTMENTS,PICKENS,0,0,100,0
2761,SC,PICKENS GARDENS,PICKENS,0,0,100,0
8713,SC,PIEDMONT POINTE APARTMENTS,PIEDMONT,0,0,100,0
25550,SC,PINE HILL APARTMENTS,ORANGEBURG,0,0,100,0
5489,SC,PINERIDGE APARTMENTS,PROSPERITY,0,0,100,0
24395,SC,PIPERS POINTE,MYRTLE BEACH,0,0,100,0
7352,SC,PLANTATION APARTMENTS,MYRTLE BEACH,0,0,100,0
12626,SC,PLANTATION APARTMENTS,GEORGETOWN,0,0,100,0
12774,SC,PLANTATION ASSOCIATES OF MONCKS CORNER,MONCKS CORNER,0,0,100,0
38699,SC,PLANTATION VILLAGE APARTMENTS,TURBEVILLE,0,0,100,0
15039,SC,PLANTER'S RETREAT,LADSON,0,0,-4,-4
38274,SC,POINSETT COMMONS APARTMENTS,TRAVELERS REST,0,0,100,0
16958,SC,POPE FIELD TERRACE,EASLEY,0,0,100,0
2816,SC,POPLAR CREEK APARTMENTS,INMAN,0,0,100,0
897,SC,PORT ROYAL,PORT ROYAL,0,0,100,0
38271,SC,PRESERVE AT COLLINS PARK,GOOSE CREEK,0,0,-4,-4
28684,SC,QUEEN ANN APARTMENTS,KINGSTREE,0,0,100,0
39857,SC,RADCLIFF MANOR,CHARLESTON,0,0,-4,-4
10292,SC,RAINTREE APARTMENTS,TRAVELERS REST,0,0,100,0
19773,SC,RAINTREE APARTMENTS,CONWAY,0,0,100,0
26909,SC,RAMBLEWOOD APARTMENTS,BATESBURG-LEESVILLE,0,0,100,0
9336,SC,REGENT PARK,COLUMBIA,0,0,100,0
39851,SC,RIDGE CREST APARTMENTS,CENTRAL,0,0,100,0
10293,SC,RIVER BIRCH APARTMENTS,CHERAW,0,0,100,0
19771,SC,RIVER OAKS APARTMENTS,COLUMBIA,0,0,100,0
10335,SC,RIVERS EDGE,NORTH AUGUSTA,0,0,100,0
39849,SC,RIVERS EDGE APARTMENTS (FKA WATEREE VILLAS),CAMDEN,0,0,-4,-4
31162,SC,RIVERWINDS APARTMENTS OF CAMDEN,CAMDEN,0,0,100,0
37739,SC,ROCK POINTE,ROCK HILL,0,0,100,0
25596,SC,ROCK POINTE II,ROCK HILL,0,0,100,0
15660,SC,ROCKY CREEK APARTMENTS,GREENVILLE,0,0,100,0
7398,SC,ROCKY CREEK VILLAGE,ANDERSON,0,0,100,0
10388,SC,ROYAL KNIGHT APARTMENTS,KINGSTREE,0,0,100,0
10286,SC,RYAN PARK APARTS,GAFFNEY,0,0,100,0
5434,SC,SALUDA COMMONS,SALUDA,0,0,100,0
36963,SC,SANDY BAY APARTMENTS,KINGSTREE,0,0,100,0
25598,SC,SCARLETT OAKS,LEXINGTON,0,0,100,0
899,SC,SEA ISLAND APARTMENTS,CHARLESTON,0,0,100,0
8562,SC,SEA POINTE,BEAUFORT,0,0,100,0
5487,SC,SEAGROVE VILLAGE,ESTILL,0,0,100,0
25594,SC,SENECA HEIGHTS,SENECA,0,0,100,0
14658,SC,SERENITY PLACE M12-SG450944,SENECA,0,0,-4,-4
15659,SC,SEVEN FARMS APARTMENTS,CHARLESTON,0,0,100,0
38226,SC,SEVEN FARMS VILLAGE,CHARLESTON,0,0,100,0
33009,SC,SHADOWFIELD APARTMENTS,ELLOREE,0,0,100,0
10341,SC,SHADY GROVE,CHARLESTON,0,0,-4,-4
3711,SC,SHADY MOSS APARTMENTS,CONWAY,0,0,-4,-4
10347,SC,SHARON PARK,ST GEORGE,0,0,100,0
3703,SC,SHELL POINTE,BEAUFORT,0,0,100,0
37734,SC,SHEMWOOD CROSSING(FORMERLY PIEDMONT MANOR),GREENVILLE,0,0,100,0
7351,SC,SHERWOOD FOREST APARTMENTS,LUGOFF,0,0,100,0
3754,SC,SHOAL'S POINTE APARTMENTS,WARE SHOALS,0,0,-4,-4
14662,SC,SIMMONS CAY APARTMENTS,BLUFFTON,0,0,100,0
12630,SC,SIMMONS TOWNHOMES,BLUFFTON,0,0,100,0
21539,SC,SNOW STREET PLACE APARTMENTS,GREER,0,0,100,0
14656,SC,SOUTHSIDE PROJECTS,SPARTANBURG,0,0,-4,-4
31115,SC,SP HOLLADAY MANOR,SUMTER,0,0,100,0
19770,SC,SPANISH TRACE APARTMENTS,BEAUFORT,0,0,100,0
16960,SC,SPARKLEBERRY HILL,COLUMBIA,0,0,100,0
21537,SC,SPARROW RIDGE,TIMMONSVILLE,0,0,-4,-4
2764,SC,SPRINGCREEK APARTMENTS,SUMTER,0,0,100,0
15079,SC,SPRINGFIELD APARTMENTS,DARLINGTON,0,0,100,0
15654,SC,SPRINGHOLLOW APARTMENTS,SUMTER,0,0,100,0
31160,SC,STERLING RIDGE,GREENWOOD,0,0,100,0
3753,SC,STONEGATE APARTMENTS,CLOVER,0,0,100,0
35916,SC,SUMMER CREST,N MYRTLE BEACH,0,0,100,0
10291,SC,SUMMER PLACE,SPARTANBURG,0,0,100,0
7397,SC,SUMMERCREST APARTMENTS,LAURENS,0,0,100,0
32960,SC,SUMMERVILLE GARDEN,SUMMERVILLE,0,0,100,0
23972,SC,SUMMERVILLE VILLAS,SUMMERVILLE,0,0,-4,-4
32012,SC,SUMTER PLACE,SUMTER,0,0,100,0
32062,SC,SUMTER SENIOR APARTMENTS,SUMTER,0,0,100,0
14659,SC,SWANN LAKES,LAKE CITY,0,0,100,0
36957,SC,SWANN MEADOWS (HOME INACTIVE),GREENWOOD,0,0,100,0
27533,SC,SWANSGATE III,MYRTLE BEACH,0,0,100,0
19814,SC,SWEET BRIAR APARTMENTS,ELLOREE,0,0,100,0
32015,SC,SYCAMORE RUN,LANCASTER,0,0,100,0
35766,SC,TALLWOOD I & II APARTMENTS,CLINTON,0,0,100,0
5479,SC,THE ASSEMBLY M15-SG450981,GREENVILLE,0,0,100,0
2815,SC,THE EDGEWATER,NORTH AUGUSTA,0,0,100,0
16961,SC,THE GALLERY AT WEST GREENVILLE,GREENVILLE,0,0,100,0
27537,SC,THE HARBOR AT WEST GREENVILLE M15-SG450979,GREENVILLE,0,0,100,0
26950,SC,THE HERITAGE AT SLIDING ROCK,GREENVILLE,0,0,-4,-4
903,SC,THE HIGHLANDS AT SOCASTEE,MYRTLE BEACH,0,0,-4,-4
19815,SC,THE LANDINGS APARTMENTS,LITTLE RIVER,0,0,100,0
38220,SC,THE MANOR APARTMENTS,LANCASTER,0,0,100,0
