ID,STATE,PROPERTYNAME,CITY,HH_RACE_WHITE_PCT,HH_RACE_BLACK_PCT,HH_RACE_AMINDALNAT_PCT,HH_RACE_ASIAN_PCT,HH_RACE_HAWAIIANPI_PCT,HH_RACE_OTHER_PCT,HH_RACE_HISPANIC_PCT,HH_RACE_NR_PCT
38376,TN,HIGHLANDER POINTE APARTMENTS,HUNTSVILLE,100,0,0,0,0,0,0,0
38377,TN,MILLENNIUM APARTMENTS,NASHVILLE,-4,47.8,0,0,0,0,0,-4
38378,TN,CHURCH HILL VILLAGE APARTMENTS,CHURCH HILL,62.5,-4,-4,0,0,0,0,31.3
38379,TN,WOOD FALLS APARTMENTS,LEBANON,0,0,0,0,0,0,0,100
38380,TN,SADDLEBROOK SENIOR APARTMENTS,LEBANON,92.3,-4,0,0,0,0,0,-4
38381,TN,ELK WAY APARTMENTS,FAYETTEVILLE,66.7,-4,0,0,0,0,0,-4
38382,TN,HERITAGE LANDING (PHASE III),MEMPHIS,0,96.7,0,0,0,-4,0,-4
38383,TN,TIMBER CREEK APARTMENTS,CAMDEN,-4,-4,0,0,0,0,0,0
38384,TN,KELLY POINT APARTMENTS,LENOIR CITY,89.1,-4,0,-4,0,-4,0,-4
38385,TN,THE PEAKS OF TAZEWELL,TAZEWELL,94.6,-4,0,0,0,-4,0,0
38386,TX,SA UNION PINES II APARTMENTS,SAN ANTONIO,-4,-4,0,0,0,-4,92.1,-4
38387,TX,FAIRVIEW MANOR APARTMENTS,CHILDRESS,52.1,-4,0,0,0,0,-4,0
38388,TX,PARK AT SHILOH APARTMENTS,TYLER,25.9,57.1,0,-4,0,-4,-4,10.6
38390,WA,WA-97-00029,SEATTLE,-4,-4,0,0,0,0,-4,-4
38391,WA,WA-17-00368,RENTON,45.5,-4,0,31.8,0,-4,-4,-4
38392,WA,WA-95-00037,SEATTLE,-4,42.9,0,0,0,0,-4,-4
38393,WA,WA-96-00010,OLYMPIA,-4,-4,0,0,0,0,-4,66.7
38394,WA,WA-96-00011,OLYMPIA,-4,0,0,0,0,0,0,-4
38395,WA,WA-96-00012,OLYMPIA,-4,0,0,0,0,0,0,-4
38396,WA,BLDG A,OTHELLO,0,0,0,0,0,0,-4,-4
38397,WA,WA-15-00338,EVERETT,64.3,0,-4,0,0,-4,-4,-4
38398,WA,WA-17-00373,RENTON,-4,-4,0,-4,0,0,0,91.3
38399,WA,WA-17-00422,SPOKANE,71.4,0,-4,0,0,-4,0,-4
38400,WA,WA-16-00242,AUBURN,-4,-4,-4,0,0,0,0,-4
38401,WA,WA-17-00429,SEATTLE,-4,-4,-4,0,0,0,-4,0
38402,MO,"BENTWOOD TOWNHOMES II, LP",SAINT LOUIS,0,43.2,0,0,0,0,0,56.8
38403,MO,JACKSON SENIOR GARDEN APARTMENTS 2,JACKSON,100,0,0,0,0,0,0,0
38404,MO,LICKING I APARTMENTS,LICKING,-4,0,0,0,0,0,0,-4
38405,MO,NEWTON PLACE,NEOSHO,85.7,0,0,0,-4,0,-4,0
38406,MO,HICKORY TRACE APARTMENTS,SAINT ANN,34.7,59.2,0,-4,0,-4,-4,-4
38407,MO,PAGEDALE SENIOR HOUSING & RETAIL DEV.,PAGEDALE,-4,93.1,0,0,0,0,0,-4
38408,MO,"IRONTON ESTATES, L.P.",IRONTON,-4,-4,0,0,0,0,0,0
38409,MO,"OAK GROVE VILLA APTS., L.P.",OAK GROVE,88.2,0,0,0,0,-4,0,-4
38411,MO,3010 APARTMENTS,SAINT LOUIS,-4,52.6,0,0,0,0,0,-4
38412,MO,CHATHAM APARTMENTS,KANSAS CITY,0,-4,0,-4,0,0,0,87.5
38413,MO,MEMORIAL HILLS,JOPLIN,100,0,0,0,0,0,0,0
38414,MO,ROLLING MEADOWS APARTMENTS,CALIFORNIA,-4,0,0,0,0,0,0,-4
38415,NY,FREDONIA COMMONS,FREDONIA,48.6,0,0,0,-4,-4,-4,-4
38416,NY,11-23 ST. CASIMIR APARTMENTS,YONKERS,-4,42.9,0,0,0,0,-4,26.5
38417,NY,WESTVIEW SENIORS,SARATOGA SPRINGS,0,0,0,0,0,0,0,100
38419,NY,REGENCY MANOR,MONTICELLO,66.2,-4,0,-4,0,0,17.6,-4
38420,NY,42ND & DYER AVENUE,NEW YORK,0,0,0,0,0,0,0,100
38421,NY,RICHARDSON HALL,PHILMONT,91.3,-4,0,0,0,0,0,-4
38422,NY,VILLAGE APARTMENTS,REMSEN,-4,0,0,0,0,0,0,-4
38423,NY,CHATHAM MANOR,CHATHAM,70.8,-4,0,0,0,-4,0,-4
38425,NY,DELHI MANOR APARTMENTS,DELHI,-4,0,-4,0,0,0,0,0
38426,NY,80 DEKALB AVENUE,BROOKLYN,0,0,0,0,0,0,0,100
38427,NY,CRESTWOOD TERRACE,NEWPORT,-4,0,0,0,0,-4,0,0
38428,NY,FAIRPORT SENIOR APARTMENTS,FAIRPORT,100,0,0,0,0,0,0,0
38429,TX,COVE AT HEATHERWILDE APARTMENTS,PFLUGERVILLE,66.1,9.9,0,-4,0,-4,14.9,-4
38430,TX,ALMEDA PARK APARTMENTS,HOUSTON,-4,76.9,0,-4,0,0,12.9,-4
38431,TX,THE OAKS AT HAMPTON,DALLAS,7.2,79.6,0,0,0,-4,7.6,-4
38432,TX,VILLAS OF PARK GROVE,KATY,68.3,-4,0,-4,0,-4,19.2,0
38433,TX,PINEWOOD APARTMENTS,HUMBLE,5.9,43.9,-4,-4,-4,-4,46,-4
38434,TX,"GRAND TEXAN SENIORS COMMUNITY, THE",MCKINNEY,81.1,-4,0,-4,0,0,-4,-4
38435,TX,GARDENS AT SAN JUAN SQUARE  (SAN JUAN III),SAN ANTONIO,-4,-4,0,0,0,0,44,47.6
38436,TX,PECAN RIDGE,TEXARKANA,-4,92.7,0,0,0,0,0,-4
38437,TX,MISION DEL VALLE TOWNHOMES,SOCORRO,-4,-4,0,0,0,0,68.8,-4
38438,TX,SIERRA VISTA,AUSTIN,5.5,-4,0,0,-4,-4,23.2,67.5
38439,TX,MAGNOLIA AT MESQUITE CREEK,MESQUITE,-4,88,0,0,0,0,-4,0
38440,TX,REGENT I,BEAUMONT,-4,87.5,0,0,0,-4,-4,8.8
38441,IN,BROWNSTOWN SENIOR HOUSING,BROWNSTOWN,100,0,0,0,0,0,0,0
38442,IN,ARBORS OF SOUTH TOWNE SQUARE APARTMENTS,FORT WAYNE,37.1,57.7,-4,0,0,-4,0,-4
38443,IN,LAKESIDE GARDENS,EAST CHICAGO,-4,91,0,0,0,0,-4,5.1
38444,IN,RED MAPLE GROVE PHASE IIA (BROKENBURR PHASE IIA),INDIANAPOLIS,-4,69.8,0,0,0,0,0,-4
38445,IN,CALDWELL HOMES,EVANSVILLE,-4,63.6,0,0,0,0,0,-4
38446,IN,THE VILLAGE AT WAYNE TRACE,FORT WAYNE,0,88,0,0,0,0,-4,-4
38447,IN,CANTERBURY HOUSE APARTMENTS-COLUMBUS,COLUMBUS,67.2,-4,0,0,0,0,-4,23.4
38448,IN,PORTLAND PLACE SENIOR HOUSING,PORTLAND,-4,0,0,0,0,0,0,-4
38449,IN,PILGRIM PLACE SENIOR HOUSING,YORKTOWN,-4,0,0,0,0,0,0,-4
38450,IN,KYLER RIDGE,CHURUBUSCO,100,0,0,0,0,0,0,0
38451,IN,SILVER BIRCH OF EVANSVILLE,EVANSVILLE,-4,-4,0,0,0,0,0,89.1
38452,IN,HISTORIC JENNINGS APARTMENTS,NEW CASTLE,-4,-4,0,0,0,0,0,0
38453,IN,ERHAL SENIOR HOUSING AT ANDERSON (PARKVIEW PLACE),ANDERSON,80,-4,0,0,0,0,0,-4
38454,MO,COUNCIL TOWER SENIOR APARTMENTS,SAINT LOUIS,-4,66.3,0,0,0,-4,0,0
38455,MO,BEAR CREEK APARTMENTS,COLUMBIA,-4,30.4,0,0,0,0,-4,58.7
38456,MO,SHEPARD APARTMENTS,SAINT LOUIS,-4,65.1,0,0,0,0,0,-4
38457,MO,CALIFORNIA APARTMENTS,CALIFORNIA,90,-4,0,0,0,0,-4,-4
38458,MO,THE SALVATION ARMY ST. LOUIS VETERANS,SAINT LOUIS,-4,43.6,0,0,0,0,0,-4
38459,MO,ALBANY ESTATES,ALBANY,-4,0,0,0,0,0,0,-4
38460,MO,DEXTER APARTMENTS,DEXTER,-4,-4,0,0,0,0,0,53.1
38461,MO,SHANNON  FOX  APARTMENTS,JENNINGS,-4,61.5,0,0,0,0,0,-4
38463,MO,"NORTH HAMPTON VILLAGE, L.P.",COLUMBIA,68,-4,0,-4,0,-4,0,-4
38466,MO,STONE RIDGE APARTMENTS,SPRINGFIELD,85.7,-4,0,0,0,0,-4,0
38467,NY,EAST 188TH STREET APTS/BELMONT COMMONS,BRONX,-4,69.7,0,0,0,0,-4,-4
38468,NY,385 THIRD AVE,NEW YORK,0,0,0,0,0,0,0,100
38470,NY,SYMPHONY KNOLL,CROTON-ON-HUDSON,-4,-4,0,0,0,0,-4,-4
38471,NY,474 QUINCY STREET,BROOKLYN,0,0,-4,0,-4,0,-4,0
38474,NY,DIMARCO PLACE II SENIOR RESIDENCE,WAPPINGERS FALLS,87.5,-4,0,0,0,0,-4,-4
38475,NY,UNADILLA NEIGHBORHOOD APARTMENTS,UNADILLA,-4,0,0,0,0,0,-4,0
38476,NY,2013 5 AVENUE,NEW YORK,0,-4,0,0,-4,0,-4,0
38477,NY,PATCHETT CROSSING,MONTGOMERY,-4,0,0,0,0,0,-4,0
38479,NY,525 LINWOOD STREET,BROOKLYN,0,-4,0,0,0,0,-4,-4
38480,NY,WATERLOO HEIGHTS,WATERLOO,-4,0,0,0,0,0,0,-4
38481,TX,SADDLEBROOK APARTMENTS,BURKBURNETT,42.1,-4,0,0,0,-4,-4,40.4
38482,TX,WHISPERING OAKS,ORANGE,20.3,66.7,0,0,0,-4,0,-4
38483,TX,MID TOWNE APARTMENTS,BRYAN,48.8,-4,0,0,0,0,-4,0
38484,TX,CHAMPION HOMES AT CANYON CREEK,BROWNSVILLE,0,0,0,0,0,0,100,0
38485,TX,ISLAND PALMS APARTMENTS,EDINBURG,-4,0,0,-4,0,0,98,-4
38486,TX,ESTRADA APARTMENTS,CARROLLTON,-4,-4,0,-4,0,0,95.4,0
38487,TX,PARC EAST APARTMENTS,MESQUITE,9.1,74.3,0,0,-4,-4,13.9,0
38488,TX,VILLAS OF ROCK PRAIRIE,COLLEGE STATION,88.6,-4,0,-4,0,0,-4,0
38489,TX,MERRITT MONUMENT,MIDLAND,22.9,21.7,0,0,0,-4,50.6,-4
38490,TX,LAFAYETTE PLAZA,HOUSTON,11.2,44.9,0,-4,0,-4,35.7,0
38491,TX,"MANSFIELD RETIREMENT, LTD.",MANSFIELD,65.4,-4,0,-4,0,0,-4,0
38492,TX,WESTCREEK TOWNHOMES,SAN ANTONIO,11,-4,0,0,0,-4,30.1,49.7
38493,TX,THE ESTATES OF LAMPASAS,LAMPASAS,84.6,-4,0,0,0,0,-4,-4
38494,IN,INDIAN TERRACE II,AUBURN,-4,0,0,0,0,0,0,-4
38495,IN,UPTOWN ARTIST LOFTS,MICHIGAN CITY,61.4,25,0,0,0,-4,-4,-4
38496,IN,CANTERBURY HOUSE APARTMENTS - TIPTON,TIPTON,-4,0,0,0,0,0,0,-4
38497,IN,DALEY APARTMENTS,MUNCIE,-4,75.7,0,-4,0,0,0,-4
38498,IN,MEADOW HEIGHTS APARTMENTS,WILLIAMSPORT,-4,0,0,0,0,0,0,-4
38499,IN,COTTON MILL APARTMENTS - 2,CANNELTON,-4,-4,0,0,0,0,0,0
38500,KS,MESA VERDE HOMES,WICHITA,-4,-4,0,0,-4,0,-4,-4
38501,KS,INWOOD CROSSINGS,WICHITA,-4,-4,0,0,0,0,0,96
38502,KS,OAK RIDGE PARK APTS II,OLATHE,66.7,-4,0,-4,0,-4,-4,-4
38503,KS,WALNUT COURT,HUTCHINSON,-4,-4,0,-4,0,0,0,-4
38504,KS,SPRINGCREEK II,DERBY,-4,0,0,0,0,0,0,-4
38505,KS,KENYON HEIGHTS,EMPORIA,82.5,0,-4,0,0,0,-4,-4
38507,MS,MAGNOLIA PLACE APARTMENTS,GAUTIER,66.7,28.2,-4,0,0,0,-4,0
38508,MS,BURKETTS CREEK IV,HATTIESBURG,-4,93.5,0,0,0,-4,0,0
38509,MS,CEDAR BEND APARTMENTS,HAZLEHURST,-4,89.9,0,0,-4,-4,0,0
38510,MS,J. T. DAVIS COURTS,MERIDIAN,-4,94.4,0,0,0,-4,0,-4
38511,MS,BELLEMONT GARDENS,BILOXI,51.7,43.1,-4,0,0,-4,0,-4
38512,MS,DELHAVEN MANOR APARTMENTS,JACKSON,-4,87.5,0,0,0,0,-4,-4
38513,MS,THE BRADLEY APARTMENTS,LUCEDALE,76.1,19.7,0,-4,0,-4,-4,0
38514,MS,RALEIGH ANNEX APARTMENTS,MAGEE,-4,94.1,0,0,0,-4,0,0
38515,MS,BAY PINES,,-4,22.7,0,0,0,0,-4,56.7
38516,MS,PROVIDENCE PLACE OF SENATOBIA,SENATOBIA,-4,61.3,0,0,0,-4,0,0
38517,MS,MORRISON VILLAGE APARTMENTS,PASCAGOULA,26.5,42.2,0,-4,0,0,-4,27.5
38518,MS,ACADEMY HEIGHTS,TUNICA,-4,80,0,0,0,-4,-4,0
38531,OH,WHITE POND VILLA,AKRON,0,0,0,0,0,0,0,100
38532,OH,NORTH RHINE II,CINCINNATI,0,0,0,0,0,0,0,100
38533,TX,"PRADO, LTD.",EL PASO,0,0,0,0,0,0,-4,-4
38534,TX,LA ESPERANZA DE ALTON,ALTON,0,-4,0,0,0,0,-4,0
38535,TX,CYPRESS CREEK AT WAYSIDE,HOUSTON,-4,81.4,0,-4,0,-4,-4,-4
38536,TX,CASITAS LOS OLMOS,RAYMONDVILLE,-4,-4,0,0,0,0,97.5,0
38537,TX,CYPRESSWOOD CROSSING,ORANGE,32.9,59.2,0,0,0,0,-4,-4
38538,TX,DESERT BREEZE,HORIZON CITY,-4,0,0,0,0,0,94.3,-4
38539,TX,PROVIDENCE PLACE APARTMENTS,KATY,53,12.8,0,-4,0,-4,26.2,-4
38540,TX,THE PALMS AT LEOPARD,CORPUS CHRISTI,-4,34.2,0,-4,0,0,63.3,-4
38541,TX,SECOND ADAMS APARTMENTS,HARLINGEN,0,0,0,0,0,0,100,0
38542,TX,SUMMIT PARQUE,DALLAS,-4,54.7,0,0,0,-4,36,-4
38543,TX,VILLAS OF LANCASTER,LANCASTER,-4,90.8,0,0,0,-4,-4,0
38544,TX,MISSION OAKS,REFUGIO,-4,-4,0,0,0,0,-4,56.3
38545,TX,LANGWICK SENIOR RESIDENCES,HOUSTON,-4,73,0,0,0,-4,-4,15.6
38546,KS,INTER-FAITH VILLA COURTS,WICHITA,44.4,-4,0,0,0,-4,0,-4
38547,KS,GALENA ESTATES,GALENA,77.1,-4,0,0,0,0,-4,-4
38549,KS,COLORADO PLAZA,MANHATTAN,78,-4,0,-4,0,-4,-4,-4
38550,KS,BROADSTONE VILLAS APARTMENTS II,BEL AIRE,-4,37.2,0,0,0,0,-4,32.6
38551,KS,REGAL COTTAGES,WICHITA,-4,-4,0,0,0,0,-4,-4
38552,KS,STONYBROOK HOMES I,HOXIE,-4,0,0,0,0,0,0,-4
38553,KS,TENNESSEE TOWN II,TOPEKA,-4,-4,0,0,0,0,0,-4
38555,KY,FERRILL SQUARE APARTMENTS,LEXINGTON,0,-4,-4,0,0,0,0,52.4
38557,KY,CLARK SINGLE FAMILY PROJECT-LOUISVILLE,LOUISVILLE,0,0,0,0,0,0,0,100
38558,KY,SEVEN OAKS APARTMENTS,LOUISVILLE,-4,-4,0,0,0,0,0,-4
38559,MS,WILLIAM BELL APARTMENTS,GULFPORT,10.6,84.6,-4,0,0,-4,-4,0
38560,MS,OAKWOOD APARTMENTS,WINONA,23.1,76.9,0,0,0,0,0,0
38561,MS,CAMELOT APARTMENTS,COFFEEVILLE,-4,-4,0,0,0,0,0,0
38562,MS,GARDEN APARTMENTS,RAYMOND,-4,90,0,0,0,0,-4,0
38563,MS,SHADY LANE APARTMENTS,YAZOO CITY,-4,75.6,0,0,0,0,-4,19.2
38564,MS,BRIDGEWATER PARK APARTMENTS,BILOXI,65.1,16.1,-4,-4,-4,-4,-4,10.4
38565,MS,OAKWOOD APARTMENTS,ACKERMAN,23.1,76.9,0,0,0,0,0,0
38566,MS,MOUND BAYOU APARTMENT HOMES,MOUND BAYOU,-4,-4,0,0,0,0,0,0
38567,MS,AMBER HEIGHTS APARTMENTS,EDWARDS,-4,-4,0,0,0,0,0,0
38568,MS,LOWNDES PROPERTIES,COLUMBUS,-4,88.5,0,0,0,-4,0,0
38570,NC,SANDHILL MANOR ON COURTLAND,SANFORD,28.6,49,0,0,0,0,-4,-4
38572,CO,VILLAGES AT CURTIS PARK I,DENVER,-4,50,0,0,0,-4,16.3,17.4
38573,CO,BALTIMORE APARTMENTS,PUEBLO,-4,-4,0,0,0,0,53.6,0
38574,CO,VILLAGE AT HAMPDEN TOWN CENTER,AURORA,37.8,31.1,0,0,0,-4,-4,24.4
38575,CO,RENAISSANCE AT XENIA VILLAGE,DENVER,22.7,34.8,0,-4,-4,-4,22.7,-4
38576,CO,UNIVERSITY STATION,DENVER,66.1,-4,0,0,0,-4,-4,-4
38577,CO,RIDGEMOOR APARTMENTS,LAKEWOOD,36.8,-4,0,0,0,-4,8.6,46.5
38578,CO,OLIN HOTEL,DENVER,58.9,16.8,-4,0,-4,0,-4,12.6
38579,CO,VILLAGE AT PUEBLO II,PUEBLO,0,-4,0,0,0,-4,44.4,44.4
38580,CO,ASPEN MEADOWS NEIGHBORHOOD,LONGMONT,0,0,0,0,0,0,-4,-4
38581,CO,SENIORS ON BROADWAY,EAGLE,85.7,0,0,-4,0,-4,0,0
38582,CT,ALPHA SUPPORTIVE HOUSING,BRIDGEPORT,-4,44.1,-4,0,0,0,-4,-4
38583,CT,TRINITY PARK,STAMFORD,-4,41.7,0,0,0,0,45.8,-4
38584,CT,BIRCH MEADOW LP,MANCHESTER,58.6,-4,0,0,0,0,-4,30.3
38585,PA,VON LOUHR II,PHILADELPHIA,-4,87.5,0,-4,0,0,0,-4
38586,PA,BELLEFIELD DWELLINGS,PITTSBURGH,32.5,63.7,-4,-4,0,0,-4,-4
38587,PA,BOOKBINDERY,READING,-4,41.5,0,0,0,0,-4,-4
38588,PA,WEST DEER MANOR,RUSSELLTON,-4,0,0,0,0,0,0,-4
38589,PA,MANN EDGE II,LEWISTOWN,61.8,0,0,0,0,0,0,38.2
38590,PA,ROTH VILLAGE,MECHANICSBURG,63.9,-4,0,-4,-4,0,-4,-4
38591,PA,YORK YMCA SRO PROJECT,YORK,55,17.5,0,0,0,-4,-4,22.5
38592,PA,CLOVER AFFORDABLE HOUSING,PHILADELPHIA,0,-4,0,0,0,0,0,-4
38593,PA,HOMES AT THACKSTON PARK,YORK,-4,43.6,0,-4,0,0,38.5,-4
38594,PA,SKW HOUSING PROJECT,YORK,-4,-4,0,0,0,0,41.2,32.4
38595,PA,MADISON STREET TARGET AREA,CHESTER,-4,65,0,0,0,0,-4,27.5
38597,PA,CALDWELL STATION APARTMENTS,WILMERDING,-4,-4,0,0,0,0,0,-4
38599,WA,WA-02-00258,MILL CREEK,-4,-4,-4,0,-4,-4,-4,40.7
38600,WA,WA-02-00280,MARYSVILLE,61.1,-4,-4,-4,0,0,-4,-4
38602,WA,WA-04-00419,EVERETT,85,0,-4,0,0,0,0,-4
38604,WA,WA-06-00303,OLYMPIA,-4,0,0,0,0,0,0,-4
38605,WA,WA-12-00102,SEATTLE,-4,66.1,-4,0,0,0,-4,20.3
38608,WA,WA-04-00304,PASCO,0,-4,0,0,0,0,0,-4
38609,WA,WA-05-00412,SEATTLE,-4,16.9,-4,-4,0,-4,-4,62
38611,WY,JUNIPER RIDGE APARTMENTS,CASPER,79.2,-4,0,0,0,-4,-4,-4
38612,WY,WYOMING NATIONAL APTS,CASPER,78.4,0,-4,0,-4,-4,-4,-4
38613,WY,POWELL ELDERLY HOUSING - SURREY APTS,POWELL,-4,0,0,0,0,0,0,-4
38614,WY,CONNEMARA APARTMENTS,LARAMIE,78.4,-4,-4,0,0,0,-4,-4
38615,WY,PIONEER HOMESTEAD III,JACKSON,100,0,0,0,0,0,0,0
38616,WY,CAPITAL COURT APARTMENTS,CHEYENNE,54.5,-4,-4,0,0,-4,20,-4
38617,IA,PINEVIEW APTS,WATERLOO,-4,-4,0,0,0,0,-4,-4
38618,IL,HILLIARD HOMES II,CHICAGO,4.1,54.9,0,37.9,0,-4,-4,0
38619,IL,WESTHAVEN PARK II - C - 8125,CHICAGO,-4,94.4,0,0,0,-4,-4,0
38620,AL,HAMILTON PLACE APARTMENTS,MILLBROOK,76.8,-4,0,0,0,0,0,-4
38621,AL,THE KENSLEY APARTMENTS,SPANISH FORT,43.3,53.8,0,0,-4,-4,0,-4
38622,AL,LAKESHORE CROSSING APARTMENTS,HUNTSVILLE,-4,61,0,0,0,-4,0,23.3
38623,AL,LOXLEY STATION DEVELOPMENT,LOXLEY,48.9,40.4,-4,0,0,0,0,-4
38624,CT,COUNTRY PLACE PHASE I,COLCHESTER,79.8,-4,0,0,0,-4,-4,-4
38625,DC,MARIANS HOUSE,WASHINGTON,-4,69.2,0,0,0,0,-4,-4
38626,DC,URBAN VILLAGE,WASHINGTON,0,-4,0,0,0,0,-4,96.2
38627,DC,TRINITY TOWERS LP,WASHINGTON,0,-4,0,0,0,-4,0,0
38628,DC,1368 EUCLID STREET TENANT L.P.,WASHINGTON,0,0,0,0,0,0,0,0
38629,DC,OXFORD MANOR LP,WASHINGTON,0,-4,0,0,0,0,-4,50.4
38630,DC,HOMESTEAD APARTMENTS,WASHINGTON,-4,-4,0,0,0,0,39.4,-4
38631,DE,ELIZABETH CORNISH LANDING ANNEX,BRIDGEVILLE,-4,-4,0,0,0,0,-4,0
38632,DE,COMMERCE SQUARE APARTMENTS,SMYRNA,18.8,65,0,0,0,-4,-4,0
38633,DE,BRIGHTWAYS COMMONS II,MILFORD,-4,88.6,-4,0,0,0,-4,0
38634,DE,WEST CENTER PLACE,WILMINGTON,0,-4,0,0,0,0,-4,0
38635,DE,CHRISTIANA FARMS I,CHRISTIANA,20,65.3,0,-4,-4,-4,-4,-4
38636,DE,VILLAGE AT MCKEE BRANCH,DOVER,-4,86.4,-4,0,0,0,-4,-4
38637,PA,PHILIPSBURG COURT,PHILIPSBURG,75,0,0,0,0,0,-4,-4
38638,PA,ANNVILLE ELDERLY HOUSING,ANNVILLE,90.9,0,0,0,0,0,-4,-4
38639,PR,EGIDA DEL POLICIA TRUJILLO ALTO,TRUJILLO ALTO,-4,0,0,0,0,0,-4,0
38640,PR,VISTAS DEL MAR ELDERLY,ARECIBO,0,0,0,0,0,-4,-4,51.1
38641,PR,EL DORADO PUBLIC HOUSING 1,DORADO,0,0,0,0,0,0,100,0
38642,PR,JARDINES DE CAMPO RICO PUBLIC HOUSING 1,SAN JUAN,0,0,0,0,0,0,100,0
38643,PR,VISTA DE JAGUEYES II,AGUAS BUENAS,0,0,0,0,0,0,68.3,31.7
38644,PR,ALTURAS DE MONTE VERDE APARTMENTS,VEGA ALTA,0,0,0,0,0,-4,-4,0
38645,PR,PONCE ELDERLY HOUSING DEVELOPMENT,PONCE,-4,0,0,0,0,0,-4,90.2
38646,RI,CHATEAU CLARE,WOONSOCKET,90.9,-4,0,0,0,-4,-4,-4
38647,RI,BARTON STREET,PAWTUCKET,0,-4,-4,0,0,-4,-4,-4
38648,RI,ELMWOOD NEIGHBORHOOD REVITALIZATION II,PROVIDENCE,0,0,0,0,0,0,-4,-4
38649,RI,JAMESTOWN VILLAGE,JAMESTOWN,0,0,0,0,0,0,0,0
38651,WA,WA-02-00379,VANCOUVER,-4,0,0,0,0,0,-4,-4
38652,WA,WA-03-00392,PASCO,-4,0,0,0,0,0,-4,85.7
38655,WA,WA-12-00189,MILTON,0,0,0,0,0,0,0,100
38656,WA,WA-13-00364,OLYMPIA,-4,-4,0,0,0,0,-4,-4
38657,WA,WA-13-00370,OLYMPIA,50,-4,0,-4,0,0,-4,-4
38659,WA,WA-09-00380,SEATTLE,37.9,-4,-4,0,0,0,0,55.2
38660,WA,WA-01-00084,WENATCHEE,-4,0,0,0,0,0,-4,-4
38661,WA,WA-03-00402,RENTON,-4,-4,-4,0,-4,0,-4,-4
38663,AL,THE SPRINGS APARTMENTS,MILLBROOK,100,0,0,0,0,0,0,0
38664,AL,WOODLAWN TERRACE FKA WOODLAND TERRACE,UNIONTOWN,0,100,0,0,0,0,0,0
38665,AL,CITY COURT II APARTMENTS,TALLADEGA,-4,83.3,0,0,0,0,0,-4
38666,AL,SPRING RUN APARTMENTS,FAIRHOPE,-4,62,0,0,0,0,0,-4
38667,AL,PINEHURST VILLAS,OPELIKA,-4,69.2,0,0,0,-4,-4,23.1
38668,AL,BRADLEY PARK APARTMENTS,ATTALLA,52.5,-4,0,0,0,0,-4,-4
38669,AL,BESSEMER PLACE APARTMENTS F/K/A FLINT HILL POINTE,BESSEMER,-4,79.4,0,0,0,0,0,-4
38670,AL,DAKOTA APARTMENTS,TUSCALOOSA,-4,-4,0,0,0,0,0,0
38671,AL,FRANKLIN HILLS,HUNTSVILLE,-4,80.4,0,0,0,-4,0,-4
38672,AL,GREYSTONE PLACE,MOBILE,-4,73.2,0,0,0,0,0,-4
38673,AL,SHILOH,OPELIKA,46.4,53.6,0,0,0,0,0,0
38674,AL,MAGNOLIA GARDENS,FLORENCE,56.7,37.5,0,-4,-4,0,-4,-4
38675,AL,EAGLE'S LANDING DEVELOPMENT,MADISON,-4,47.6,0,-4,-4,27,0,-4
38676,FL,VILLAGE ALLAPATTAH II,MIAMI,0,0,0,0,0,0,0,100
38677,FL,LAUREL OAKS II,LEESBURG,0,0,0,0,0,0,0,100
38678,FL,HUNTINGTON RESERVE,SANFORD,0,0,0,0,0,0,0,100
38679,FL,WHISPERING PINES - ST AUGUSTINE,ST AUGUSTINE,0,0,0,0,0,0,0,100
38680,FL,LAKE KATHY,BRANDON,0,0,0,0,0,0,0,100
38681,FL,SUNRISE COMMONS,HOMESTEAD,0,0,0,0,0,0,0,100
38682,FL,CRESTWOOD,ST CLOUD,0,0,0,0,0,0,0,100
38683,FL,COLONY LAKES,HOMESTEAD,0,0,0,0,0,0,0,100
38684,FL,OAK CHASE,TAMPA,0,0,0,0,0,0,0,100
38685,FL,COUNTRY OAKS,TAMPA,0,0,0,0,0,0,0,100
38686,FL,RESIDENCES AT HAVERHILL,WEST PALM BEACH,0,0,0,0,0,0,0,100
38687,FL,SAN JUAN,KISSIMMEE,0,0,0,0,0,0,0,100
38688,FL,CLEAR HARBOR,CLEARWATER,0,0,0,0,0,0,0,100
38689,SC,NEW SUMMER LANE APARTMENTS,SANTEE,0,-4,0,0,0,0,0,-4
38690,SC,FOREST VIEW APARTMENTS,GREENVILLE,-4,53.1,0,0,0,0,0,-4
38691,SC,CARDINAL POINTE APARTMENTS,ROCK HILL,0,-4,0,0,0,0,0,0
38692,SC,COUNTRY LANE APARTMENTS,MONCKS CORNER,0,-4,-4,0,0,0,0,0
38693,SC,CAPITAL HEIGHTS APARTMENTS,COLUMBIA,0,100,0,0,0,0,0,0
38694,SC,CREEKSIDE APARTMENTS,EASLEY,35.1,-4,0,0,0,-4,-4,32.4
38695,SC,CELIA SAXON I,COLUMBIA,0,100,0,0,0,0,0,0
38696,SC,HAZELHURST TOWNHOMES M14-SG450971,YORK,0,0,0,0,0,0,0,0
38697,SC,WATER OAK APARTMENTS,JEFFERSON,-4,75,0,0,0,-4,0,0
38698,SC,PEACHTREE APARTMENTS,GAFFNEY,56,44,0,0,0,0,0,0
